QuestionID,Question,Label1,Label2,Dbpedia-Relation,RelationTotal,wordCountWithput@@@,Word Count(Avg),Explicit(Avg),Hidden(Avg),Common,relnliodLogs,qanary_component-DiambiguationProperty-OKBQA,qanary_component-AnnotationofSpotProperty,K-cap,isiah
13046,What is the religion of the person who founded the Emel magazine ?,mascot,,http://dbpedia.org/ontology/mascot,1,1,1,1,0,0,1,1,1,0,1
13047,What is the alma mater of the author of Letter to a Christian Nation ?,content licence,,http://dbpedia.org/ontology/license,1,2,2,0,0,0,,0,,0,1
13048,Which basketball team's president studied in the Brockport Golden Eagles ?,outflow,,http://dbpedia.org/ontology/outflow,1,1,1,1,0,0,,,,1,1
13049,Who is the developer of the software which serves the platform for King's Quest VI ?,successor,predecessor,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/predecessor",2,1,1,1,0,0,,,,0,0
13050,Which owner of the national Herald india is the leader of Kumta ?,edited,@@@,"http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/editing",2,0.5,1,0,0.5,0,0.5,0.5,0.5,0,0
13051,Name the saint whose major shrine is in Canada and was canonized by Pope Benedict XVI ?,served,die,"http://dbpedia.org/ontology/chancellor,http://dbpedia.org/ontology/deathPlace",2,1,1,0,0,0,0,,,0,1
13052,Where else did the graduates of the university of west indies study ?,region,,http://dbpedia.org/ontology/region,1,1,1,1,0,0,1,0,0,0,1
13053,Which statesman is married to Dolley Madison ?,colored,won,"http://dbpedia.org/ontology/honours,http://dbpedia.org/ontology/colour",2,1,1,0,0,0,,,0,0,0
13054,Who penned Emma and Jane Austen in Manhatten ?,purpose,,http://dbpedia.org/ontology/purpose,1,1,1,1,0,0,,1,,0,1
13055,Which city's mayor is married to Jean Marc Germain ?,director of photography,,http://dbpedia.org/ontology/cinematography,1,3,3,0,0,0,,,,0,0
13056,Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo ?,in,sport,"http://dbpedia.org/ontology/state,http://dbpedia.org/ontology/sport",2,1,1,0.5,0,0,0.5,,,0,0
13057,What is the official residence of the Christopher Daz Figuero which is also the  state of the Cruce a Nado Internacional ?,created,rented ,"http://dbpedia.org/ontology/tenant,http://dbpedia.org/ontology/architect",2,1,1,0,0,0,0.5,0,0.5,0,0
13058,What are the track and field events of Jamiatu Muslim Mindanao ?,sire,race,"http://dbpedia.org/ontology/sire,http://dbpedia.org/ontology/race",2,1,1,1,0,0,,0,,0,1
13059,Which fictional character's portrayer was edited by Roger Barton ?,created,@@@,"http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/format",2,0.5,1,0,0.5,0,,0,0.5,0,0
13060,Who is the successor of McDonnell Douglas ?,opening theme,@@@,"http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/openingTheme",2,1,1.5,0.5,0.5,0,0.5,0,,0,0
13061,where did Boga originate ?,president,president,"http://dbpedia.org/ontology/president,http://dbpedia.org/ontology/president",2,1,1,1,0,0,1,1,1,0,1
13062,what does the cahora bassa flow into ?,employee,,http://dbpedia.org/ontology/employer,1,1,1,0,0,0,1,0,1,0,1
13063,What awards have been given to the anyone who raced in the Lawrence Realization Stakes ?,affiliation,,http://dbpedia.org/ontology/affiliation,1,1,1,1,0,0,0,1,1,0,1
13064,Name the scientist whose academic advisor is Karl Ewald Hasse and supervisor is Georg Meissner ?,doctoral student,doctoral supervisor,"http://dbpedia.org/ontology/doctoralStudent,http://dbpedia.org/ontology/doctoralAdvisor",2,2,2,0.5,0,0,0,,,0,1
13065,Where is the residence of the governor of Bangkok ?,distributed,subsidiary,"http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/ontology/distributor",2,1,1,0,0,0,0.5,0.5,0.5,1,0
13066,Which party of Rishang Keishing is the leader at Manendragarh ?,company,,http://dbpedia.org/ontology/company,1,1,1,1,0,0,1,,,0,1
13067,Who is the author of Karakuri Dji Ultimo ?,predecessor,manufactured,"http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/manufacturer",2,1,1,0.5,0,0,0.5,0.5,,0,0
13068,Name the city whose province is Metropolitan City of Venice and has leader as Luigi Brugnaro ?,employees,live,"http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/residence",2,1,1,0,0,0,,0,,0,1
13069,Which universities are alma mater to Charles Plosser ?,distributor,,http://dbpedia.org/ontology/distributor,1,1,1,1,0,0,,1,,0,1
13070,What is the associated band of the musical artist who is the producer of The Trumpet Kings Meet Joe Turner ?,flows,,http://dbpedia.org/ontology/inflow,1,1,1,0,0,0,0,0,0,0,0
13071,Which city's governing body is led by Bruce Harrell ?,genres,originate,"http://dbpedia.org/ontology/genre,http://dbpedia.org/ontology/stylisticOrigin",2,1,1,0,0,0,,0,0,0,1
13072,What is the genre of the Band whose home town is County Westmeath ?,lyricist,based on,"http://dbpedia.org/ontology/lyrics,http://dbpedia.org/ontology/basedOn",2,1.5,1.5,0.5,0,0,,,,0,0
13073,"In which city is the building, whose part is the Martin AN/FSG1 anti aircraft system ?",director,animator,"http://dbpedia.org/ontology/animator,http://dbpedia.org/ontology/director",2,1,1,1,0,0,0.5,0,,0,1
13074,Where was the successor of Hank Brown born ?,died in,relative,"http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/relative",2,1.5,1.5,0.5,0,0,0.5,0.5,0.5,0,1
13075,Who authored the works published in the Jump Square Magazine ?,emerge,@@@,"http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/locationCountry",2,0.5,1,0,0.5,0,,,,0,0
13076,Where does John A Danaher III work ?,produced,artist,http://dbpedia.org/ontology/producer,1,2,2,0,0,0,1,0,1,1,0
13077,Where was MacKenzie Miller born ?,purpose,,http://dbpedia.org/ontology/purpose,1,1,1,1,0,0,,1,,0,1
13078,Which genre of books does the writer of The Many Hands write ?,address,,http://dbpedia.org/ontology/address,1,1,1,1,0,0,1,0,1,0,1
13079,Laozi has authored which books ?,supervised ,study,"http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/ontology/almaMater",2,1,1,0,0,0,0.5,0,0.5,1,0
13080,What are some common games played in PATTS college of aeronautics and Jamiatu muslim mindanao ?,coach,,http://dbpedia.org/ontology/coach,1,1,1,1,0,0,0,1,1,0,1
13081,Companies headquartered in Geneva own which TV Shows ?,river,river,"http://dbpedia.org/ontology/river,http://dbpedia.org/ontology/river",2,1,1,1,0,0,0,0,0,0,0
13082,Of what all has David Ian Salter been an editor of ?,university attended,university attended,"http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/education",2,2,2,0,0,0,0,0,0,0,1
13083,What is the place of death of the royalties one of whose parents was Adam Ludwik Czartoryski ?,edited,distributed,"http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/editing",2,1,1,0,0,0,,,,0,1
13084,What actor starred in Splash and is married to Rita Wilson ?,relative,study,"http://dbpedia.org/ontology/relation,http://dbpedia.org/ontology/almaMater",2,1,1,0,0,0,0.5,0,0.5,0,1
13085,Name the movies distributed by Warner Bros. and directed by Ridley Scott ?,author,author,"http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/author",2,1,1,1,0,0,0,0,0,0,1
13086,What was the result of Operation Autumn Clouds ?,developed,distributed by,"http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/distributor",2,1.5,1.5,0,0,0,0.5,0.5,0.5,0,1
13087,Grey gppse and eristoff is produced by which company ?,produced,similar,"http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/related",2,1,1,0,0,0,,0,0.5,0,0
13088,To which political party does the writer of In the Bazaars of Hyderabad belong ?,in,river,"http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/riverMouth",2,1,1,0,0,0,0,,,0,0
13089,Where did the 2015 MLS All-Star Game take place ?,province,,http://dbpedia.org/ontology/province,1,1,1,1,0,0,,0,,0,0
13090,What is the mascot of military in Quezon city ?,company,located,"http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/location",2,1,1,0.5,0,0,0,,,0,0
13091,Who was the president at the time when the opponent of Benjamin Spock held office ?,presenter,,http://dbpedia.org/ontology/presenter,1,1,1,1,0,0,1,0,1,0,1
13092,"Janaka Thissakuttiarachchi follows what religion, which once employed Atisa Srijnana too ?",born,trainer,"http://dbpedia.org/ontology/trainer,http://dbpedia.org/ontology/birthPlace",2,1,1,0.5,0,0,0.5,0.5,0.5,0,1
13093,Name the college of Jon Curran ?,grandsire,races,"http://dbpedia.org/ontology/grandsire,http://dbpedia.org/ontology/race",2,1,1,0.5,0,0,,0,,0,0
13094,"Comcast SportsNet is broadcasted in what area, which also has the Michigan Renaissance Festival ?",driver first,,http://dbpedia.org/ontology/firstDriver,1,2,2,0,0,0,,0,1,0,0
13095,"What state was Cyrus Mann born in, and has the famous Downriver ?",born,,http://dbpedia.org/ontology/birthPlace,1,1,1,0,0,0,,,,0,0
13096,List down all the associcated musical artist of the artist of In a Word or 2 ?,residence,,http://dbpedia.org/ontology/residence,1,1,1,1,0,0,1,,,0,1
13097,Hugh Hefner is editor of which magazine ?,death location,,http://dbpedia.org/ontology/deathPlace,1,2,2,0,0,0,1,0,1,0,0
13098,Which awards have been given to the horse who sired Triplicate ?,relative,alma mater,"http://dbpedia.org/ontology/relation,http://dbpedia.org/ontology/almaMater",2,1.5,1.5,0.5,0,0,1,0,0.5,0,1
13099,List books authored by Miguel de Cervantes and published by Francisco de Robles ?,live,,http://dbpedia.org/ontology/residence,1,1,1,0,0,0,,,,0,0
13100,Who is the employer of Ralph flanders ?,discovered,@@@,"http://dbpedia.org/ontology/discoverer,http://dbpedia.org/ontology/discoverer",2,0.5,1,0,0.5,0,1,1,1,1,0
13101,What sports are played by school which owns Fr. Agnel Stadium ?,directed,casting,"http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/starring",2,1,1,0,0,0,,0,,0,0
13102,What is the city whose mayor is Anne Hidalgo ?,deputy,party,"http://dbpedia.org/ontology/deputy,http://dbpedia.org/ontology/otherParty",2,1,1,0.5,0,0,0,0,0,0,1
13103,Which nation's engineers have graduated in Poland ?,address,,http://dbpedia.org/ontology/address,1,1,1,1,0,0,,0,,0,1
13104,List the races of Fergie Sutherland ?,race,race,"http://dbpedia.org/ontology/race,http://dbpedia.org/ontology/race",2,1,1,1,0,0,0,,,0,1
13105,"In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too ?",college,college,"http://dbpedia.org/ontology/college,http://dbpedia.org/ontology/college",2,1,1,1,0,0,0,1,,0,1
13106,Which things are Breann McGregor known for ?,rented,designed,"http://dbpedia.org/ontology/tenant,http://dbpedia.org/ontology/architect",2,1,1,0,0,0,0.5,0,0.5,0,0
13107,Who is the Pole driver of 1992 Canadian Grand Prix ?,garrison,,http://dbpedia.org/ontology/garrison,1,1,1,1,0,0,1,1,1,1,1
13108,Sentinel High School  team is known as ?,draft team,,http://dbpedia.org/ontology/draftTeam,1,2,2,1,0,0,1,1,1,1,1
13109,Name the movies writtten by the group Monty Python ?,manufacturers,in,"http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/manufacturer",2,1,1,0,0,0,,,,0,0
13110,What are some shareholders of the bridge maintained by the Massachusetts department of transportation ?,drafted,,http://dbpedia.org/ontology/draftTeam,1,1,1,0,0,0,,,,0,0
13111,Which creator of Theme Time Radio Hour has also given the  musical score of the The Times They Are a-Changin' (musical) ?,artist,,http://dbpedia.org/ontology/creator,1,1,1,0,0,0,0,0,0,1,0
13112,"Alexander Magleby, a rugby player is alma mater to which university ?",successor,appointed,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/appointer",2,1,1,0.5,0,0,0.5,0,0.5,0,0
13113,In which state does the valley bordering the Modoc plateau lie ?,residing,,http://dbpedia.org/ontology/residence,1,1,1,0,0,0,,,,0,0
13114,What did the people buried in Toronto die of ?,film director,animator,"http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/animator",2,1.5,1.5,0.5,0,0,0.5,,,0,1
13115,List the major shrines of the saints whose one of the shrine is St. Takla Haymanot's Church ?,record label,currency,"http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/ontology/currency",2,1.5,1.5,1,0,0,0,0,0,0,1
13116,What is the denomination of S. H. Kapadia ?,successor,tomb,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/restingPlace",2,1,1,0.5,0,0,0,,,0,0
13117,Which training center of William Anthony has also alumni named Philip W Pillsbury ?,written by,written by,"http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/author",2,2,2,0,0,0,0.5,0,0.5,0,0
13118,Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?,company,company,"http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/ontology/company",2,1,1,1,0,0,0,0,0,1,1
13119,Name the television show whose network is TNT (TV channel) and Prime Time Entertainment Network ?,operator,,http://dbpedia.org/ontology/operator,1,1,1,1,0,0,,1,1,0,1
13120,Who is the developer of Montecito Inn ?,advised,,http://dbpedia.org/ontology/doctoralAdvisor,1,1,1,0,0,0,,0,,0,0
13121,Saores de costa built a bridge over which river ?,starring,director,"http://dbpedia.org/ontology/cinematography,http://dbpedia.org/ontology/starring",2,1,1,0.5,0,0,,0,,0,0
13122,Of how many battles is Chickasaw Campaign of 1736 consisted ?,authors,own,"http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/owner",2,1,1,0,0,0,,,0,0,1
13123,Titus software publishes which genre of games ?,resting place,educated,"http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/restingPlace",2,1.5,1.5,0.5,0,0,,,,0,0
13124,List the mascot of the universities which are a part of  National Collegiate Athletic Association. ?,country,cofounded,"http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/country",2,1,1,0.5,0,0,,0,,0,0
13125,What is that river whose source gets water from the Shannon cave ?,jurisdiction,,http://dbpedia.org/ontology/jurisdiction,1,1,1,1,0,0,0,1,,0,1
13126,Which university has chancellor as Nicholas S. Zeppos ?,species,series,"http://dbpedia.org/ontology/species,http://dbpedia.org/ontology/series",2,1,1,1,0,0,,,,0,0
13127,List some people who were opponents of someone who was died by hanging ?,palayed for,former student,"http://dbpedia.org/ontology/team,http://dbpedia.org/ontology/education",2,2,2,0,0,0,,,,0,0
13128,Who is the office holder whose deputy was Andrew Peacock and predecessor was Alexander Downer ?,citizen,died of,"http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/deathCause",2,1.5,1.5,0,0,0,0.5,,0,0,0
13129,Which baseball team is owned by Robert Nutting ?,commander,mascot,"http://dbpedia.org/ontology/notableCommander,http://dbpedia.org/ontology/mascot",2,1,1,0.5,0,0,0.5,0.5,0.5,0,0
13130,"Where are the philosophers from, whose main work is on the matter of feminism in Canada ?",owns,,http://dbpedia.org/ontology/owner,1,1,1,0,0,0,1,1,1,1,0
13131,Who is the President of the United World College of Costa Rica and United World Colleges ?,school,school,"http://dbpedia.org/ontology/school,http://dbpedia.org/ontology/school",2,1,1,1,0,0,0,,0,1,0
13132,Which movie produced by Michael Deeley was distributed by Warner Bros ?,die,spouse,"http://dbpedia.org/ontology/spouse,http://dbpedia.org/ontology/deathPlace",2,1,1,0.5,0,0,0.5,0.5,0.5,0,1
13133,"What team were the people drafted to, which are in the National Hockey League ?",programming language,,http://dbpedia.org/ontology/programmingLanguage,1,2,2,1,0,0,,0,,0,0
13134,Which source of Water resources management in El Salvador is also the nation of the Sierra del Merendn ?,operating system,developer,"http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/ontology/developer",2,1.5,1.5,1,0,0,0.5,0.5,,0,0
13135,In which areas can we find the networks owned by the govt of Mauritius ?,wedded to,alma mater,"http://dbpedia.org/ontology/spouse,http://dbpedia.org/ontology/almaMater",2,2,2,0.5,0,0,0.5,,,0,0
13136,What are the movies whose director's daughter is Luke Scott ?,developers,@@@,"http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/ontology/developer",2,0.5,1,0,0.5,0,0,,,0,0
13137,What is the television show which has cast member as Jason Carter and network is TNT (TV channel) ?,successor,nationality,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/nationality",2,1,1,1,0,0,0.5,0,0.5,0,0
13138,Under which president was timothy l. woodruff a lieutenant ?,potrayed,creation,"http://dbpedia.org/ontology/portrayer,http://dbpedia.org/ontology/creator",2,1,1,0,0,0,,0,,0,1
13139,Which first driver of  European Grand Prix 1993 is also finished first in 1985 Portuguese Grand Prix ?,designed,developed,"http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/developer",2,1,1,0,0,0,0.5,0.5,0.5,1,0
13140,What is the nationality of Aishath Saffa ?,die,,http://dbpedia.org/ontology/deathDate,1,1,1,0,0,0,,,,0,0
13141,Where did the fashion designer study who died at the Stony Brook University Hospital ?,advisor,birth location,"http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/ontology/birthPlace",2,1.5,1.5,0,0,0,1,0,0.5,1,1
