QuestionID,Question,Query,TripleSize,RelationTotal,BooleanAns,NumberAnswer,ListAnswer,ResourceTotal,ClassTotal,QuestionLength,Dharmen,SINA
13024,List everyone who got their training in the city of California ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/California> . ?uri <http://dbpedia.org/property/training> ?x  . },3,1,0,0,1,1,0,11,0,0.5
13025,Name the TV show with Simon Fuller as artist and Fox as the channel ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/Simon_Fuller> . ?uri <http://dbpedia.org/ontology/channel> <http://dbpedia.org/resource/Fox_Broadcasting_Company>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},5,2,0,0,1,2,1,14,1,0
13026,Which currency of Republic of Montenegro is also the currency of the French Southern and Antarctic Lands ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/French_Southern_and_Antarctic_Lands> <http://dbpedia.org/ontology/currency> ?uri. <http://dbpedia.org/resource/Republic_of_Montenegro_(1992–2006)> <http://dbpedia.org/ontology/currency> ?uri} ,4,2,0,0,1,2,0,17,0,0
13027,What city gave birth to Mishal Raheja and also houses New India Assurance ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mishal_Raheja> <http://dbpedia.org/ontology/birthPlace> ?uri. <http://dbpedia.org/resource/New_India_Assurance> <http://dbpedia.org/ontology/location> ?uri . },4,2,0,0,1,2,0,13,0,0
13028,What is the producer of the television shows whose channel is CBBC ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/channel> <http://dbpedia.org/resource/CBBC_(TV_channel)> . ?x <http://dbpedia.org/ontology/producer> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},4,2,0,0,1,1,1,12,1,0
13029,Whihc uni did Joshua A. Siegel attend ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Joshua_A._Siegel> <http://dbpedia.org/ontology/education> ?uri } ,2,1,0,0,1,1,0,7,1,1
13030,Who is the artist of the album which has the song I Can't Change the World ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/I_Can't_Change_the_World> <http://dbpedia.org/ontology/album> ?x . ?x <http://dbpedia.org/ontology/artist> ?uri  . },3,2,0,0,1,1,0,16,1,0
13031,What is the successor of PlayStation 4 ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/successor> <http://dbpedia.org/resource/PlayStation_4>  . },2,1,0,0,1,1,0,7,0,1
13032,To which series does Lost special belong to ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Lost_Special> <http://dbpedia.org/ontology/series> ?uri } ,2,1,0,0,1,1,0,8,1,1
13033,List the awards won by the film director of Chicken Run ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chicken_Run> <http://dbpedia.org/ontology/director> ?x . ?x <http://dbpedia.org/ontology/award> ?uri  . },3,2,0,0,1,1,0,11,1,0.6666666667
13034,Who used to skate with the pupils of Laureano Ibarra ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/coach> <http://dbpedia.org/resource/Laureano_Ibarra> . ?x <http://dbpedia.org/ontology/formerPartner> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FigureSkater>},4,2,0,0,1,1,1,10,1,0
13035,What state has a Brideun School for Exception Children and is the birthplace  of B J Crombeen ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Brideun_School_for_Exceptional_Children> <http://dbpedia.org/ontology/state> ?uri. <http://dbpedia.org/resource/B._J._Crombeen> <http://dbpedia.org/ontology/birthPlace> ?uri . },4,2,0,0,1,2,0,17,0,0
13036,Where did Louis chevrolet die ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Louis_Chevrolet> <http://dbpedia.org/ontology/deathPlace> ?uri } ,2,1,0,0,1,1,0,5,1,1
13037,who married crystal harris ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Crystal_Harris>  . },2,1,0,0,1,1,0,4,0,1
13038,What have been made in the state whose capital is Boston ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/capital> <http://dbpedia.org/resource/Boston> . ?uri <http://dbpedia.org/ontology/location> ?x  . },3,2,0,0,1,1,0,11,0,0
13039,What is the information appliance whose successor is PlayStation 4 and maker is Foxconn ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/successor> <http://dbpedia.org/resource/PlayStation_4> . ?uri <http://dbpedia.org/ontology/manufacturer> <http://dbpedia.org/resource/Foxconn>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/InformationAppliance>},5,2,0,0,1,2,1,14,1,0
13040,What religion does roshan ranasinghe and nhiek tioulong follow ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Roshan_Ranasinghe> <http://dbpedia.org/ontology/religion> ?uri. <http://dbpedia.org/resource/Nhiek_Tioulong> <http://dbpedia.org/ontology/religion> ?uri} ,4,2,0,0,1,2,0,9,0,0
13041,What is the place where the mayor's wife is Jean-Marc Germain ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Jean-Marc_Germain> . ?uri <http://dbpedia.org/ontology/mayor> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Place>},4,2,0,0,1,1,1,11,0,0
13042,Name the software whose operating system is Mac OS and programming language is C++ ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/operatingSystem> <http://dbpedia.org/resource/Mac_OS> . ?uri <http://dbpedia.org/ontology/programmingLanguage> <http://dbpedia.org/resource/C++>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Software>},5,2,0,0,1,2,1,14,1,0
13043,In which state is the alma matter of Jan Paulsen located ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Jan_Paulsen> <http://dbpedia.org/ontology/almaMater> ?x . ?x <http://dbpedia.org/ontology/state> ?uri  . },3,2,0,0,1,1,0,11,1,0.5
13044,Name some islands in a pacific archipelago ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Pacific_Ocean> . ?uri <http://dbpedia.org/ontology/archipelago> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Island>},4,2,0,0,1,1,1,7,0,0
13045,What is the alma mater of the senator who is the successor of Warren Magnuson ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Warren_Magnuson> <http://dbpedia.org/ontology/successor> ?x . ?x <http://dbpedia.org/ontology/almaMater> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Senator>},4,2,0,0,1,1,1,15,0,0
13046,What is the mascot of Blytheville High School ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Blytheville_High_School> <http://dbpedia.org/ontology/mascot> ?uri } ,2,1,0,0,1,1,0,8,1,1
13047,What is the content licence of MSX BASIC ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/MSX_BASIC> <http://dbpedia.org/ontology/license> ?uri } ,2,1,0,0,1,1,0,8,1,0
13048,Into which water bodies does Lake Uniamsi outflow ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lake_Uniamési> <http://dbpedia.org/ontology/outflow> ?uri } ,2,1,0,0,1,1,0,8,1,1
13049,Name the console whose successor is PlayStation 4 and predecessor is PlayStation 2 ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/successor> <http://dbpedia.org/resource/PlayStation_4> . ?uri <http://dbpedia.org/ontology/predecessor> <http://dbpedia.org/resource/PlayStation_2>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/InformationAppliance>},5,2,0,0,1,2,1,13,1,0
13050,British people have edited which movies ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/United_Kingdom> . ?uri <http://dbpedia.org/ontology/editing> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>},4,2,0,0,1,1,1,6,0,0
13051,Where did chancellor served by Rudolf Kirchschlger die ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rudolf_Kirchschläger> <http://dbpedia.org/ontology/chancellor> ?x . ?x <http://dbpedia.org/ontology/deathPlace> ?uri  . },3,2,0,0,1,1,0,8,1,0.5
13052,What is the region of Kim Sawchuk ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Kim_Sawchuk> <http://dbpedia.org/ontology/region> ?uri } ,2,1,0,0,1,1,0,7,1,1
13053,Which colored race horses have won the Grand National ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/honours> <http://dbpedia.org/resource/Grand_National> . ?x <http://dbpedia.org/ontology/colour> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/RaceHorse>},4,2,0,0,1,1,1,9,1,0
13054,What is the purpose of New Zealand Chess Federation ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/New_Zealand_Chess_Federation> <http://dbpedia.org/ontology/purpose> ?uri } ,2,1,0,0,1,1,0,9,1,1
13055,What are the movies whose director of photography is Jordan Cronenweth ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/cinematography> <http://dbpedia.org/resource/Jordan_Cronenweth>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>},3,1,0,0,1,1,1,11,1,1
13056,Name some sports played in institutions of Maharashtra ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/state> <http://dbpedia.org/resource/Maharashtra> . ?x <http://dbpedia.org/ontology/sport> ?uri  . },3,2,0,0,1,1,0,8,1,0.9565217391
13057,Who created the stadiums who have been rented by the Boston Red Sox ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/tenant> <http://dbpedia.org/resource/Boston_Red_Sox> . ?x <http://dbpedia.org/ontology/architect> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Stadium>},4,2,0,0,1,1,1,13,1,0
13058,Horses sired by Karinga Bay have participated in which races ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/sire> <http://dbpedia.org/resource/Karinga_Bay> . ?x <http://dbpedia.org/ontology/race> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Horse>},4,2,0,0,1,1,1,10,1,0
13059,"What is the radio show created by Timoteo Jeffries, about ?",SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/Timoteo_Jeffries> . ?x <http://dbpedia.org/ontology/format> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/RadioProgram>},4,2,0,0,1,1,1,10,1,0
13060,Which European Broadcasting Union's TV show has opening theme as Te Deum ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/company> <http://dbpedia.org/resource/European_Broadcasting_Union> . ?uri <http://dbpedia.org/ontology/openingTheme> <http://dbpedia.org/resource/Te_Deum_(Charpentier)>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},5,2,0,0,1,2,1,12,1,0
13061,Who is the president of Carl Stokes nad Wyche Fowler ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Carl_Stokes> <http://dbpedia.org/ontology/president> ?uri. <http://dbpedia.org/resource/Wyche_Fowler> <http://dbpedia.org/ontology/president> ?uri} ,4,2,0,0,1,2,0,10,0,0
13062,Name the famous employee of open society foundations ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/employer> <http://dbpedia.org/resource/Open_Society_Foundations>  . },2,1,0,0,1,1,0,8,0,1
13063,What is the affiliation of Lumbini Bauddha University ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lumbini_Bauddha_University> <http://dbpedia.org/ontology/affiliation> ?uri } ,2,1,0,0,1,1,0,8,1,1
13064,Name the scientist whose doctoral supervisor's doctoral student is John Bowlby ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/doctoralStudent> <http://dbpedia.org/resource/John_Bowlby> . ?uri <http://dbpedia.org/ontology/doctoralAdvisor> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Scientist>},4,2,0,0,1,1,1,11,0,0
13065,What are some cartoons distributed by a subsidiary of Time Warner ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/parentCompany> <http://dbpedia.org/resource/Time_Warner> . ?uri <http://dbpedia.org/ontology/distributor> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cartoon>},4,2,0,0,1,1,1,11,0,0
13066,What are the television shows whose company is European Broadcasting Union ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/company> <http://dbpedia.org/resource/European_Broadcasting_Union>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},3,1,0,0,1,1,1,11,1,0
13067,Which info. appliance is manufactured by Asus and is the predecessor of PS 2 ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/predecessor> <http://dbpedia.org/resource/PlayStation_2> . ?uri <http://dbpedia.org/ontology/manufacturer> <http://dbpedia.org/resource/Asus>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/InformationAppliance>},5,2,0,0,1,2,1,14,1,0
13068,Where do employees of Deroit Red Wings live ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/employer> <http://dbpedia.org/resource/Detroit_Red_Wings> . ?x <http://dbpedia.org/ontology/residence> ?uri  . },3,2,0,0,1,1,0,8,1,0
13069,Who is the distributer of Rev ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rev_(drink)> <http://dbpedia.org/ontology/distributor> ?uri } ,2,1,0,0,1,1,0,6,1,1
13070,List all that flows into the north sea ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/North_Sea> <http://dbpedia.org/ontology/inflow> ?uri } ,2,1,0,0,1,1,0,8,1,1
13071,Where did the genres originate which can found in The Mudbloods ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Mudbloods> <http://dbpedia.org/ontology/genre> ?x . ?x <http://dbpedia.org/ontology/stylisticOrigin> ?uri  . },3,2,0,0,1,1,0,11,1,0.9090909091
13072,"What are the musicals based on, whose lyricist was Shelon Harnick ?",SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/lyrics> <http://dbpedia.org/resource/Sheldon_Harnick> . ?x <http://dbpedia.org/ontology/basedOn> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Musical>},4,2,0,0,1,1,1,11,1,0
13073,Which animator of Tommy Ticker's Tooth is also the director of The Haunted house ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Tommy_Tucker's_Tooth> <http://dbpedia.org/ontology/animator> ?uri. <http://dbpedia.org/resource/The_Haunted_House_(1929_film)> <http://dbpedia.org/ontology/director> ?uri} ,4,2,0,0,1,2,0,14,0,0
13074,Who is relative of the people died in Bergen-Belsen concentration camp ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/deathPlace> <http://dbpedia.org/resource/Bergen-Belsen_concentration_camp> . ?x <http://dbpedia.org/ontology/relative> ?uri  . },3,2,0,0,1,1,0,11,1,0.8571428571
13075,From which country did the Mauritius bank and the national commerce bank emerge ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/National_Commercial_Bank_Mauritius> <http://dbpedia.org/ontology/locationCountry> ?uri. <http://dbpedia.org/resource/Mauritius_Bank> <http://dbpedia.org/ontology/locationCountry> ?uri . },4,2,0,0,1,2,0,13,0,0
13076,List all the artist of albums which have been produced by Stephen Kozmeniuk ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Stephen_Kozmeniuk> . ?x <http://dbpedia.org/property/artist> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Album>},4,1,0,0,1,1,1,13,0,0
13077,What is the purpose of Maharashtra Chess Association ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Maharashtra_Chess_Association> <http://dbpedia.org/ontology/purpose> ?uri } ,2,1,0,0,1,1,0,8,1,1
13078,What is the address of Federal Reserve Bank Building ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Federal_Reserve_Bank_Building_(Seattle)> <http://dbpedia.org/ontology/address> ?uri } ,2,1,0,0,1,1,0,9,1,1
13079,Where did the scientist study whose doctoral thesis was supervised by Leonard Lerman ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/doctoralAdvisor> <http://dbpedia.org/resource/Leonard_Lerman> . ?x <http://dbpedia.org/ontology/almaMater> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Scientist>},4,2,0,0,1,1,1,13,1,0
13080,Louis Dunbar is the coach of which basketball team ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/coach> <http://dbpedia.org/resource/Louis_Dunbar>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballTeam>},3,1,0,0,1,1,1,9,1,0
13081,"Which river flows through Hudson Highlands State park and also through Troy, New york ?"," SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Hudson_Highlands_State_Park> <http://dbpedia.org/ontology/river> ?uri. <http://dbpedia.org/resource/Troy,_New_York> <http://dbpedia.org/ontology/river> ?uri} ",4,2,0,0,1,2,0,14,0,0
13082,Which university attended by Franklin W. Olin was also the alma mater of Patty Lin ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Patty_Lin> <http://dbpedia.org/ontology/almaMater> ?uri. <http://dbpedia.org/resource/Franklin_W._Olin> <http://dbpedia.org/ontology/education> ?uri} ,4,2,0,0,1,2,0,15,0,0
13083,Name the movies distributed by Cinema International Corporation and edited by Hulian Doyle ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/distributor> <http://dbpedia.org/resource/Cinema_International_Corporation> . ?uri <http://dbpedia.org/ontology/editing> <http://dbpedia.org/resource/Julian_Doyle_(filmmaker)>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>},5,2,0,0,1,2,1,13,1,0
13084,Where did the relatives of Gustavo Rojas Pinilla study ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/relation> <http://dbpedia.org/resource/Gustavo_Rojas_Pinilla> . ?x <http://dbpedia.org/ontology/almaMater> ?uri  . },3,2,0,0,1,1,0,9,1,0.6666666667
13085,Who is the author of Heroman is also the author of Karakuri Dji Ultimo ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Heroman> <http://dbpedia.org/ontology/author> ?uri. <http://dbpedia.org/resource/Karakuri_Dôji_Ultimo> <http://dbpedia.org/ontology/author> ?uri} ,4,2,0,0,1,2,0,14,0,0
13086,Name the television show which was developed by Brian Graden and distributed by Comedy Central ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/developer> <http://dbpedia.org/resource/Brian_Graden> . ?uri <http://dbpedia.org/ontology/distributor> <http://dbpedia.org/resource/Comedy_Central>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},5,2,0,0,1,2,1,15,1,0
