,QuestionID,Question,Label1,Label2,Dbpedia-Relation,RelationTotal,wordCountWithput@@@,Word Count(Avg),Explicit(Avg),Hidden(Avg),Common,relnliodLogs,qanary_component-DiambiguationProperty-OKBQA,qanary_component-AnnotationofSpotProperty,K-cap,isiah
2438,12891,Who appointed the governor under which Robert Witherspoon worked ?,released,director,"http://dbpedia.org/ontology/artist,http://dbpedia.org/ontology/director",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2445,12898,Name some shows whose company is owned by the CBS Corporation ?,Division,youth clubs,http://dbpedia.org/ontology/league,1,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2447,12900,Where was the narrator of Spain on the Road Again born ?,written,languages,"http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/programmingLanguage",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2451,12904,In which teams have league members of the Czech Extraliga played previously ?,commander,fought,"http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/combatant",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2461,12914,What is the alma mater of the actors of The God Who Wasn't There ?,casted,@@@,"http://dbpedia.org/ontology/starring,http://dbpedia.org/ontology/starring",2,0.5,1.0,0.0,0.5,0,0.0,0.0,0.0,0,0
2464,12917,Which predecessor of Alexander Downer was deputy to Neil Brown ?,renovation,0.0,http://dbpedia.org/ontology/architect,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2474,12927,What is the place of birth of the stars of Auto Shankar ?,mmebers,0.0,http://dbpedia.org/ontology/membership,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2475,12928,Who is the writer of the singles whose producer is Peter-John Vettese ?,successor,location country,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/locationCountry",2,1.5,1.5,1.0,0.0,0,0.0,0.0,0.0,0,0
2479,12932,Who is the artist of Sings Kristofferson and also performed Milk Cow Blues atleast once ?,successor,birth place,http://dbpedia.org/ontology/successor,1,3.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2481,12934,Which TV show's  opening theme is The Best of Both Worlds (song) and executive producer is Steven Peterman ?,contains,born ,"http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/isPartOf",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2483,12936,List the people who were born in Gelnhausen and graduated from Pepperdine University ?,taught by,0.0,http://dbpedia.org/ontology/training,1,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2488,12941,what kind of games can I find for PC 9800 ?,located,0.0,http://dbpedia.org/ontology/location,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2489,12942,List the director of The Adventures of mimi ?,Education,body discovered,"http://dbpedia.org/ontology/education,http://dbpedia.org/ontology/bodyDiscovered",2,1.5,1.5,1.0,0.0,0,0.0,0.0,0.0,0,0
2490,12943,Name the movie whose director is Ridley Scott and it's music composer is Vangelis ?,CPU,in,"http://dbpedia.org/ontology/locationCity,http://dbpedia.org/ontology/cpu",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2491,12944,List the home stadiums of the teams in the Russian Premier League ?,in,teams,"http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/teamName",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2492,12945,In which country is there a dam on the Awash river ?,publisher,academic discipline,"http://dbpedia.org/ontology/publisher,http://dbpedia.org/ontology/academicDiscipline",2,1.5,1.5,1.0,0.0,0,0.0,0.0,0.0,0,0
2496,12949,Which fields are covered by academic journals in the US ?,cast,in,"http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/starring",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2497,12950,"Where do the people, famous for the Panathinaikos FC reside ?",came after,countries,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/locationCountry",2,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2501,12954,What is the Team Name  of St. Viator High School ?,produced,@@@,"http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/ontology/company",2,0.5,1.0,0.0,0.5,0,0.0,0.0,0.0,0,0
2502,12955,Name the members of youth clubs which have Camp Nou as their homeground. ?,locations,locations,"http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/locationCountry",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2503,12956,Who gives the license of WXXV-DT2 ?,buried,0.0,http://dbpedia.org/ontology/placeOfBurial,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2504,12957,Name the software which has been developed by John Fanning ?,founded,0.0,http://dbpedia.org/ontology/membership,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2511,12964,What is the POD of the successor of Pmare I ?,first team,held,http://dbpedia.org/ontology/location,1,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2516,12969,What automobile engine's successor is BMW M40 ?,cast area,nationality,"http://dbpedia.org/ontology/broadcastArea,http://dbpedia.org/ontology/nationality",2,1.5,1.5,0.5,0.0,0,0.0,0.0,0.0,0,0
2517,12970,Where is Oskar Blues located ?,directed,distributed by,"http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/distributor",2,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2520,12973,What is the basketball team whose President's college is Brockport Golden Eagles ?,team's,played in,"http://dbpedia.org/ontology/league,http://dbpedia.org/ontology/team",2,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2526,12979,List the software using C++ as programming language and licence is Software as a service ?,cport,genere,"http://dbpedia.org/ontology/genre,http://dbpedia.org/ontology/sport",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2527,12980,What is the religion of the ethnic group to which the relatives of Waxiang people belong ?,in,over,"http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/crosses",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2530,12983,Who appointed the governor under whom Richard Winn works ?,broadcasted,presented,"http://dbpedia.org/ontology/channel,http://dbpedia.org/ontology/presenter",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2536,12989,What is the mascot of the handball teams in the Turkish Handball Super League ?,death of,0.0,http://dbpedia.org/ontology/successor,1,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2546,12999,Which party does Iqbal Singh and B Shiva Rao currently belong to ?,battled,commander,"http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/combatant",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2548,13001,What musician is often associated with Tiffany Villarreal and wrote Same Song ?,made,based,"http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/product",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2551,13004,Which associate of Thomas bryan Martin is also the president of Carmichael ?,former team,played,"http://dbpedia.org/ontology/position,http://dbpedia.org/ontology/formerTeam",2,1.5,1.5,0.5,0.0,0,0.0,0.0,0.0,0,0
2553,13006,Who all have been a president of educational institutes in Paud ?,related ,countiries,"http://dbpedia.org/ontology/related,http://dbpedia.org/ontology/country",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2556,13009,What is the alma mater of the James Still which is also the alma mater of Tom Maniatis ?,sculpted,potrayed,"http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/portrayer",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2560,13013,To which educational institutes is Samuel Isham associated to ?,editor,film starring,"http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/starring",2,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2562,13015,What program is  presented by Brian Dunkleman and has artist as Simon Fuller ?,in,in,"http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/city",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2571,13024,Name the office of Richard Coke ?,city,training,http://dbpedia.org/ontology/city,1,2.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2572,13025,Which city's teams have been coached by Gary Kubaik ?,artist,channel,"http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/channel",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2576,13029,Who are the stars of the movies which are distributed by Artisan Entertainment ?,attend,0.0,http://dbpedia.org/ontology/education,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2579,13032,What are the nearest city to the historic places whose one of the nearest city is Wisconsin ?,series,0.0,http://dbpedia.org/ontology/series,1,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2581,13034,Who is married to Tony Ramo ?,pupils,used to,"http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/formerPartner",2,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2583,13036,In which war did the units garrisoned at Turin fight ?,die,0.0,http://dbpedia.org/ontology/deathPlace,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2585,13038,Which president had lieutenants whose governor was Bill Clinton ?,made,capital,"http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/location",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2586,13039,Which animator of the The Skeleton Dance is also the  cinematographer of the Mickey's Mellerdrammer ?,successor,maker,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/manufacturer",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2596,13049,Who is the developer of the software which serves the platform for King's Quest VI ?,successor,predecessor,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/predecessor",2,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2600,13053,Which statesman is married to Dolley Madison ?,colored,won,"http://dbpedia.org/ontology/honours,http://dbpedia.org/ontology/colour",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2602,13055,Which city's mayor is married to Jean Marc Germain ?,director of photography,0.0,http://dbpedia.org/ontology/cinematography,1,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2617,13070,What is the associated band of the musical artist who is the producer of The Trumpet Kings Meet Joe Turner ?,flows,0.0,http://dbpedia.org/ontology/inflow,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2619,13072,What is the genre of the Band whose home town is County Westmeath ?,lyricist,based on,"http://dbpedia.org/ontology/lyrics,http://dbpedia.org/ontology/basedOn",2,1.5,1.5,0.5,0.0,0,0.0,0.0,0.0,0,0
2622,13075,Who authored the works published in the Jump Square Magazine ?,emerge,@@@,"http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/locationCountry",2,0.5,1.0,0.0,0.5,0,0.0,0.0,0.0,0,0
2628,13081,Companies headquartered in Geneva own which TV Shows ?,river,river,"http://dbpedia.org/ontology/river,http://dbpedia.org/ontology/river",2,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2635,13088,To which political party does the writer of In the Bazaars of Hyderabad belong ?,in,river,"http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/riverMouth",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2636,13089,Where did the 2015 MLS All-Star Game take place ?,province,0.0,http://dbpedia.org/ontology/province,1,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2637,13090,What is the mascot of military in Quezon city ?,company,located,"http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/location",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2640,13093,Name the college of Jon Curran ?,grandsire,races,"http://dbpedia.org/ontology/grandsire,http://dbpedia.org/ontology/race",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2642,13095,"What state was Cyrus Mann born in, and has the famous Downriver ?",born,0.0,http://dbpedia.org/ontology/birthPlace,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2646,13099,List books authored by Miguel de Cervantes and published by Francisco de Robles ?,live,0.0,http://dbpedia.org/ontology/residence,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2648,13101,What sports are played by school which owns Fr. Agnel Stadium ?,directed,casting,"http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/starring",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2656,13109,Name the movies writtten by the group Monty Python ?,manufacturers,in,"http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/manufacturer",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2657,13110,What are some shareholders of the bridge maintained by the Massachusetts department of transportation ?,drafted,0.0,http://dbpedia.org/ontology/draftTeam,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2660,13113,In which state does the valley bordering the Modoc plateau lie ?,residing,0.0,http://dbpedia.org/ontology/residence,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2663,13116,What is the denomination of S. H. Kapadia ?,successor,tomb,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/restingPlace",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2667,13120,Who is the developer of Montecito Inn ?,advised,0.0,http://dbpedia.org/ontology/doctoralAdvisor,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2668,13121,Saores de costa built a bridge over which river ?,starring,director,"http://dbpedia.org/ontology/cinematography,http://dbpedia.org/ontology/starring",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2670,13123,Titus software publishes which genre of games ?,resting place,educated,"http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/restingPlace",2,1.5,1.5,0.5,0.0,0,0.0,0.0,0.0,0,0
2671,13124,List the mascot of the universities which are a part of  National Collegiate Athletic Association. ?,country,cofounded,"http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/country",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2673,13126,Which university has chancellor as Nicholas S. Zeppos ?,species,series,"http://dbpedia.org/ontology/species,http://dbpedia.org/ontology/series",2,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2674,13127,List some people who were opponents of someone who was died by hanging ?,palayed for,former student,"http://dbpedia.org/ontology/team,http://dbpedia.org/ontology/education",2,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2680,13133,"What team were the people drafted to, which are in the National Hockey League ?",programming language,0.0,http://dbpedia.org/ontology/programmingLanguage,1,2.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2683,13136,What are the movies whose director's daughter is Luke Scott ?,developers,@@@,"http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/ontology/developer",2,0.5,1.0,0.0,0.5,0,0.0,0.0,0.0,0,0
2687,13140,What is the nationality of Aishath Saffa ?,die,0.0,http://dbpedia.org/ontology/deathDate,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2689,13142,Give me some shows related to the ones created by Russell Davies ?,stock holder,works,"http://dbpedia.org/ontology/occupation,http://dbpedia.org/ontology/owner",2,1.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2694,13147,Where is the successor of john waldo from ?,region,religion,http://dbpedia.org/ontology/region,1,2.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2695,13148,Which school did Robbie Diack attend ?,holding stocks,@@@,"http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/owner",2,1.0,1.5,0.0,0.5,0,0.0,0.0,0.0,0,0
2697,13150,Who is the builder of Atamurat-Kerkichi Bridge ?,race,@@@,"http://dbpedia.org/ontology/sire,http://dbpedia.org/ontology/race",2,0.5,1.0,0.5,0.5,0,0.0,0.0,0.0,0,0
2699,13152,Where was the person born whose successor was Le Hong Phong ?,goverener,0.0,http://dbpedia.org/ontology/governor,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2705,13158,List the producer of the television shows distributed by FremantleMedia. ?,known for,0.0,http://dbpedia.org/ontology/knownFor,1,2.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2706,13159,Where does Manu cornet work ?,path,mouth place,"http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/mouthPlace",2,1.5,1.5,0.5,0.0,0,0.0,0.0,0.0,0,0
2711,13164,What is the academic journal whose editor is Stephen Law ?,die,0.0,http://dbpedia.org/ontology/deathPlace,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2716,13169,What is the base currency of Benelux ?,advised,0.0,http://dbpedia.org/ontology/doctoralAdvisor,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2719,13172,Which religion does the leader of Church and Wellesley follow ?,graduates,field,"http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/field",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2722,13175,which president was served by Joseph Stiglitz ?,located,governed,"http://dbpedia.org/ontology/leaderName,http://dbpedia.org/ontology/location",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2723,13176,Terminal Station at Chattanooga is made by architects from which University ?,find,0.0,http://dbpedia.org/ontology/location,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2725,13178,What is the former team of the football player who is the coach of 2006 Oakland Raiders season ?,located,produced,"http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/location",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2733,13186,List the producers who produced movies starring Michael Jackson. ?,allegiance,0.0,http://dbpedia.org/ontology/allegiance,1,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2734,13187,What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers ?,@@@,0.0,http://dbpedia.org/ontology/network,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0
2736,13189,List the school of Bobby Skinstad ?,nation,motherland,"http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/country",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2737,13190,Who authored the work illustrated by Hiroyuki Takei ?,playing as,@@@,http://dbpedia.org/ontology/position,1,2.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0,0
2739,13192,Which designer of RENFE also owns Renaissance Center ?,editors,live,"http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/editor",2,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2740,13193,Who have rented the stadium operated by Maple Leaf S&E ?,engine,0.0,http://dbpedia.org/ontology/engine,1,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2745,13198,What are the movies produced by Michael Deeley ?,director,0.0,http://dbpedia.org/ontology/director,1,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0
2747,13200,Who are the writers of South Park: The Stick of Truth ?,film genre,Artist,http://dbpedia.org/ontology/genre,1,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2748,13201,Name the television show developed by J. Michael Straczynski and distributed by Warner Bros. Television ?,played as ,play previously,"http://dbpedia.org/ontology/position,http://dbpedia.org/ontology/formerTeam",2,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2749,13202,Who directed the albums recorded in Anaheim ?,from,@@@,"http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/party",2,0.5,1.0,0.0,0.5,0,0.0,0.0,0.0,0,0
2755,13208,What is the local authority of the Buckhurst Hill County High School is also the birth palce of Sarah hampion ?,school,0.0,http://dbpedia.org/ontology/education,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2756,13209,In which state is Dorchester Bay (Boston Harbor) ?,successor,sovereignity,"http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/country",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2765,13218,Where can I find some buildings of modern architecture ?,successor,built,"http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/successor",2,1.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0,0
2767,13220,What do the relatives of James Hartness do ?,born,0.0,http://dbpedia.org/ontology/birthDate,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2769,13222,Who has written works found in the Gangan comics ?,head of government,working in ,"http://dbpedia.org/ontology/jurisdiction,http://dbpedia.org/ontology/leader",2,2.5,2.5,0.0,0.0,0,0.0,0.0,0.0,0,0
2777,13230,Name a person who works in Open Society Foundation and has wife named Susan Weber Soros ?,created,kinds of,http://dbpedia.org/ontology/type,1,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0
