QuestionID,Question,Dharmen QB,SINA
12944,"Which school teams are there in schools of Arlington Heights, Illinois ?",0,0
12945,List the academic discipline of the journals whose publisher is SAGE Publications. ?,1,0
12946,Who is the producer of  Frampton's Camel ?,1,1
12947,Name a queen whose parent is Ptolemy XII Auletes and consort is Ptolemy XIII Theos Philopator ?,1,0
12948,"Name the nearest city to the historic place which has Englewood, Colorado as one of them ?",0,0
12949,Which movies have someone on their cast from Shelby County in Tennessee ?,0,0
12950,In which countries are there banks which came after the National Commercial Bank of Mauritius ?,0,0
12951,What is the birthplace of the office holder who is the predecessor of Brian Peddle ?,0,0
12952,What is the hometown of John Speraw ?,1,1
12953,What is the mascot of the rival school of Sullivan Central High ?,1,0.3333333333
12954,Which Paramount TV show was produced by Glen and Les Charles ?,1,0
12955,"List all the locations of the companies whose are also located in Rancho Cucamonga, California ?",0,0
12956,Where was Al-Muzaffar Umar buried ?,1,1
12957,Which countries came together to serve a greater purpose and founded South Asia Subregional Economic Cooperation ?,1,1
12958,Which owner of Drop.io made Sean Parker famous ?,0,0
12959,Who is the producer of album which has the song Money ?,1,0
12960,Jimmie Fisher and Winston Bryant were governors under which president ?,0,0
12961,Which college of the Luke List (golfer) is the alma mater of the Park Trammell ?,0,0
12962,To which country does Peter Blay owe his allegiance ?,1,1
12963,Give me the list of cars which are the predecessor of Full Sized Cars ?,1,0
12964,"Who was on the first team in the GPs that were held at Watkins Glen, NY ?",0,0
12965,What religion did the spouse of Richie Aprile follow ?,1,0
12966,"Who is the producer of the album, after which A Nice pair was released ?",1,0
12967,Who developed games based on the Cars series ?,1,0
12968,What are the television shows whose distributer is HBO ?,1,0
12969,What is the common region of the braod cast area of ITV and nationality of Ajahn Thate ?,0,0
12970,What work has been directed by Orson Welles and distributed by  RKO Pictures ?,1,0
12971,Which nearest city of LoDaisKa Site is also the location of Oskar Blues Brewery ?,0,0
12972,What city is the place of birth of Alexander Morozevich which is also the official residence of Dmitri Nossov ?,0,0
12973,Which team's players have played in the national hockey league ?,1,0
12974,Trevor Peacock has narrated in which movie ?,1,1
12975,Which gadgets are made by companies of New Taipei City ?,0,0
12976,Who is the owner of Ford Motor Credit comapny which is also the builder of FORD SHO V8 engine ?,0,0
12977,What are the films whose atleast one cast member died due to Colorectal cancer ?,0,0
12978,What is the draft team of the ice hockey players whose position is Centre ?,1,0
12979,Which cport of Vishwajyot High School is also the genere of Battle chess ?,0,0
12980,"What does the bridge go over, which is in Katima Mulilo ?",1,0
12981,NAme the emplyer for whihc Manu cornet has worked and also written in Google Web Toolkit ?,0,0
12982,Who is the chancellor of Falmouth University ?,1,1
12983,Which sitcom is broadcasted by FOX and presented by Brian Dunkleman ?,1,0
12984,Mota Engil built bridges over which rivers ?,1,0
12985,Which university provides license for WRVU ?,1,1
12986,Which distributer of Glover (video game) is also the  publisher of the Super Mario Adventures ?,0,0
12987,What is the alma mater of the scientists  known for  String theory ?,1,0
12988,Whose deputy was Franz von Papen ?,0,1
12989,"After the death of which political figure, did the Coalition Provisional Authority came into power ?",0,1
12990,Who were the opponents of the people buried in the tower of London ?,1,0
12991,Who is the stockholder of Paphos International Airport ?,1,1
12992,For which country did Alexander Lippisch design airplanes ?,0,0
12993,Who is the Pole driver of 1997 Canadian Grand Prix ?,1,1
12994,Who composed the lyrics of Holler If Ya Hear Me ?,1,1
12995,What are the things whose director of photography died in United States ?,0,0.972972973
12996,Whose predecessor had Jenny Macklin as a deputy ?,0,0
12997,Name  the Pole driver of 1994 Spanish Grand Prix ?,1,1
12998,Who was the First Driver of 1999 San Marino Grand Prix ?,1,1
12999,Who battled under commander Egushawa in a conflict ?,1,0
13000,In which country is Bocas del toro a capital of some region ?,0,0
13001,What products are made by Tehran based companies ?,1,0
13002,Which pole driver of 1989 Portuguese Grand Prix was also the first driver of 1993 European Grand Prix ?,0,0
13003,Name the actors of the TV show which has an episode named The Five ?,0,0
13004,What are the former team of the american football players who played at gridiron football position ?,1,0
13005,What is the birth name  of Putri Raemawasti ?,1,1
13006,What are all the countires where food related to tuna salad is consumed ?,1,0.25
13007,What is the citizenship of Ren Romano ?,1,1
13008,Name all the broadcast area of the TV stations which has Rodrigues as one of the broadcast area ?,1,0
13009,Which fictional character sculpted by Josh Friedmann was portrayed in Terminator 3 ?,1,0
13010,Name the states which have been billed by the wrestlers who has also billed Georgia ?,1,0
13011,List the awards won by the cinematographer of Mickey's Mellerdrammer ?,1,0.4
13012,Where is the garrison of Western Naval Command ?,1,1
13013,List the film starring of the movies whose editor is Harvey  Rosenstock ?,1,0
13014,Who employed the person famous for the Boeing fa18ef Super Hornet ?,1,0
13015,"Which are the cities on the river which also flows in Tukwila, Washington ?",0,0
13016,In which state does the university which is the alma mater of Mateusz Morawiecki lie ?,0,0
13017,What is the birth place of the astronaut whose mission was the Vostok programmer ?,1,0
13018,What is the alma mater of Fikret Orman ?,1,1
13019,Who is the meaning of Isa ?,0,0
13020,List the architect of the buildings whose one of the  architect is Philip Webb ?,1,0
13021,Which licensee of EXXV-TV is also the licensee of WXXV-DT2 ?,0,0
13022,List the ideologies of the party of Boonchu Rojanastien ?,1,0.5833333333
13023,Which planet was first discovered by Johann Gottfried Galle ?,1,1
13024,List everyone who got their training in the city of California ?,0,0.25
13025,Name the TV show with Simon Fuller as artist and Fox as the channel ?,1,0
13026,Which currency of Republic of Montenegro is also the currency of the French Southern and Antarctic Lands ?,0,0
13027,What city gave birth to Mishal Raheja and also houses New India Assurance ?,0,0
13028,What is the producer of the television shows whose channel is CBBC ?,1,0
13029,Whihc uni did Joshua A. Siegel attend ?,1,1
13030,Who is the artist of the album which has the song I Can't Change the World ?,1,0
13031,What is the successor of PlayStation 4 ?,0,1
13032,To which series does Lost special belong to ?,1,1
13033,List the awards won by the film director of Chicken Run ?,1,0.4
13034,Who used to skate with the pupils of Laureano Ibarra ?,1,0
13035,What state has a Brideun School for Exception Children and is the birthplace  of B J Crombeen ?,0,0
13036,Where did Louis chevrolet die ?,1,1
13037,who married crystal harris ?,0,1
13038,What have been made in the state whose capital is Boston ?,0,0
13039,What is the information appliance whose successor is PlayStation 4 and maker is Foxconn ?,1,0
13040,What religion does roshan ranasinghe and nhiek tioulong follow ?,0,0
13041,What is the place where the mayor's wife is Jean-Marc Germain ?,0,0
13042,Name the software whose operating system is Mac OS and programming language is C++ ?,1,0
13043,In which state is the alma matter of Jan Paulsen located ?,1,0.25
13044,Name some islands in a pacific archipelago ?,0,0
13045,What is the alma mater of the senator who is the successor of Warren Magnuson ?,0,0
13046,What is the mascot of Blytheville High School ?,1,1
13047,What is the content licence of MSX BASIC ?,1,0
13048,Into which water bodies does Lake Uniamsi outflow ?,1,1
13049,Name the console whose successor is PlayStation 4 and predecessor is PlayStation 2 ?,1,0
13050,British people have edited which movies ?,0,0
13051,Where did chancellor served by Rudolf Kirchschlger die ?,1,0.2
13052,What is the region of Kim Sawchuk ?,1,1
13053,Which colored race horses have won the Grand National ?,1,0
13054,What is the purpose of New Zealand Chess Federation ?,1,1
13055,What are the movies whose director of photography is Jordan Cronenweth ?,1,1
13056,Name some sports played in institutions of Maharashtra ?,1,0.55
13057,Who created the stadiums who have been rented by the Boston Red Sox ?,1,0
13058,Horses sired by Karinga Bay have participated in which races ?,1,0
13059,"What is the radio show created by Timoteo Jeffries, about ?",1,0
13060,Which European Broadcasting Union's TV show has opening theme as Te Deum ?,1,0
13061,Who is the president of Carl Stokes nad Wyche Fowler ?,0,0
13062,Name the famous employee of open society foundations ?,0,1
13063,What is the affiliation of Lumbini Bauddha University ?,1,1
13064,Name the scientist whose doctoral supervisor's doctoral student is John Bowlby ?,0,0
13065,What are some cartoons distributed by a subsidiary of Time Warner ?,0,0
13066,What are the television shows whose company is European Broadcasting Union ?,1,0
13067,Which info. appliance is manufactured by Asus and is the predecessor of PS 2 ?,1,0
13068,Where do employees of Deroit Red Wings live ?,1,0
13069,Who is the distributer of Rev ?,1,1
13070,List all that flows into the north sea ?,1,1
13071,Where did the genres originate which can found in The Mudbloods ?,1,0.7692307692
13072,"What are the musicals based on, whose lyricist was Shelon Harnick ?",1,0
13073,Which animator of Tommy Ticker's Tooth is also the director of The Haunted house ?,0,0
13074,Who is relative of the people died in Bergen-Belsen concentration camp ?,1,0.75
13075,From which country did the Mauritius bank and the national commerce bank emerge ?,0,0
13076,List all the artist of albums which have been produced by Stephen Kozmeniuk ?,0,0
13077,What is the purpose of Maharashtra Chess Association ?,1,1
13078,What is the address of Federal Reserve Bank Building ?,1,1
13079,Where did the scientist study whose doctoral thesis was supervised by Leonard Lerman ?,1,0
13080,Louis Dunbar is the coach of which basketball team ?,1,0
13081,"Which river flows through Hudson Highlands State park and also through Troy, New york ?",0,0
13082,Which university attended by Franklin W. Olin was also the alma mater of Patty Lin ?,0,0
