QuestionID,Question,TripleSize,RelationTotal,ResourceTotal,ClassTotal,QuestionLength,Resources,Words Count in Entity1,Special Character1,Explicit/Implicit E1,Capital/Small Letters E1,aylienNERagdistis,tagmeNEDlogs,DBpediaNERAgdistis3252,ambiverseNEDlogs,meaningcloudAgdistis,qanary_logs_DBpediaSpotlightNED,meaningCloudNEDnew,textrazorAgdistis,dandiNERAgdistisFINAL,dandilionNEDlogs,OntotextNEDlogs,babelfyAgdistis3000,ambiverseAgdistis,tagmeAgdistis,EntityClassifier_NER_Agdistis,newBabelfyNEDlogs,stanfordAgdistis,ontotextAgdistis,AmbiverseNED 2.0,AmbiverseStanford 2.0
12606,Which fictional character's portrayer was edited by Roger Barton ?,4,2,1,1,9,http://dbpedia.org/resource/Roger_Barton_(film_editor),2,FALSE,FALSE,TRUE,0,1,0,0,0,0,,0,0,0,,,,0,0,0.5,0,0,1,0
12607,Who is the successor of McDonnell Douglas ?,2,1,1,0,7,http://dbpedia.org/resource/McDonnell_Douglas,2,FALSE,TRUE,TRUE,1,,1,0,1,1,1,1,1,1,1,,,,1,0.6666666667,1,1,1,1
12608,where did Boga originate ?,2,1,1,0,4,http://dbpedia.org/resource/Boga_(soft_drink),1,FALSE,FALSE,TRUE,,,,,,,0,,,,,0,,,0,0,0,,1,0
12609,what does the cahora bassa flow into ?,2,1,1,0,7,http://dbpedia.org/resource/Cahora_Bassa,2,FALSE,TRUE,FALSE,,1,1,,,1,1,1,1,1,,,,1,,,,,,
12610,What awards have been given to the anyone who raced in the Lawrence Realization Stakes ?,3,2,1,0,15,http://dbpedia.org/resource/Lawrence_Realization_Stakes,3,FALSE,TRUE,TRUE,1,0.6666666667,1,,1,1,,1,1,1,0.5,0,,1,1,0,,1,,
12611,Name the scientist whose academic advisor is Karl Ewald Hasse and supervisor is Georg Meissner ?,5,2,2,1,15,"http://dbpedia.org/resource/Karl_Ewald_Hasse,http://dbpedia.org/resource/Georg_Meissner",3,FALSE,TRUE,TRUE,0.6666666667,1,1,0,0.6666666667,1,,1,1,1,0.6666666667,,,1,0.6666666667,0.5714285714,1,0.6666666667,1,0.6666666667
12612,Where is the residence of the governor of Bangkok ?,3,2,1,0,9,http://dbpedia.org/resource/Bangkok,1,FALSE,TRUE,TRUE,1,1,1,1,,1,1,1,0,0,0,,,1,1,0.4,1,0,1,
12613,Which party of Rishang Keishing is the leader at Manendragarh ?,4,2,2,0,10,"http://dbpedia.org/resource/Manendragarh,http://dbpedia.org/resource/Rishang_Keishing",1,FALSE,TRUE,TRUE,,1,1,,0.6666666667,1,,1,1,1,0.6666666667,,,0.6666666667,1,0,1,,1,1
12614,Who is the author of Karakuri Dji Ultimo ?,2,1,1,0,8,http://dbpedia.org/resource/Karakuri_Dôji_Ultimo,3,FALSE,FALSE,TRUE,0,,0,,1,0,,0,0,0,0,,,,0.6666666667,,1,0.6666666667,,
12615,Name the city whose province is Metropolitan City of Venice and has leader as Luigi Brugnaro ?,4,2,2,0,16,"http://dbpedia.org/resource/Metropolitan_City_of_Venice,http://dbpedia.org/resource/Luigi_Brugnaro",4,FALSE,TRUE,FALSE,0,0.8,0,0,0,0,,,0,0.8,0,,,0,0,0,0,0,1,0
12616,Which universities are alma mater to Charles Plosser ?,2,1,1,0,8,http://dbpedia.org/resource/Charles_Plosser,2,FALSE,TRUE,TRUE,1,1,1,,,0.6666666667,,1,1,1,0,,,1,0.6666666667,0.6666666667,1,0.6666666667,1,
12617,What is the associated band of the musical artist who is the producer of The Trumpet Kings Meet Joe Turner ?,4,2,1,1,20,http://dbpedia.org/resource/The_Trumpet_Kings_Meet_Joe_Turner,6,FALSE,TRUE,TRUE,0,1,0,,0,0,,0,0,0.4,0.5,,,,,0.2857142857,0,0,1,1
12618,Which city's governing body is led by Bruce Harrell ?,3,2,1,0,9,http://dbpedia.org/resource/Bruce_Harrell,2,FALSE,TRUE,TRUE,,1,,,0,,,1,0.6666666667,0.6666666667,0.5,0,,1,0.6666666667,0,1,0.6666666667,1,0
12619,What is the genre of the Band whose home town is County Westmeath ?,4,2,1,1,13,http://dbpedia.org/resource/County_Westmeath,2,FALSE,TRUE,TRUE,1,1,1,,0,1,,1,1,1,0,,,1,,,0.6666666667,0.6666666667,1,
12620,"In which city is the building, whose part is the Martin AN/FSG1 anti aircraft system ?",4,2,1,1,15,http://dbpedia.org/resource/Martin_AN/FSG-1_Antiaircraft_Defense_System,5,FALSE,FALSE,FALSE,,,,,0,,,,,,0,0,,,0,0,0,,1,0
12621,Where was the successor of Hank Brown born ?,3,2,1,0,8,http://dbpedia.org/resource/Hank_Brown,2,FALSE,TRUE,TRUE,1,1,1,,,1,,1,1,1,1,,,1,1,0.6666666667,1,1,1,
12622,Who authored the works published in the Jump Square Magazine ?,3,1,1,0,10,http://dbpedia.org/resource/Jump_Square,2,FALSE,TRUE,TRUE,1,1,1,,,1,,,1,0.6666666667,0,0.6666666667,,1,0,0.6666666667,,,,
12623,Where does John A Danaher III work ?,2,1,1,0,7,http://dbpedia.org/resource/John_A._Danaher_III,4,FALSE,FALSE,TRUE,,1,,,0,,,1,1,1,0,0,,1,0,0,1,,,
12624,Where was MacKenzie Miller born ?,2,1,1,0,5,http://dbpedia.org/resource/MacKenzie_Miller,2,FALSE,TRUE,TRUE,1,1,1,,,1,,0,,,1,,,1,1,,1,1,1,
12625,Which genre of books does the writer of The Many Hands write ?,3,2,1,0,12,http://dbpedia.org/resource/The_Many_Hands,3,FALSE,TRUE,TRUE,,1,1,,0,1,,,0,0,0,0,,,0,0,,0,,
12626,Laozi has authored which books ?,3,1,1,1,5,http://dbpedia.org/resource/Laozi,1,FALSE,TRUE,TRUE,1,1,1,,,1,,1,1,0.6666666667,0,,,1,1,,1,1,1,
12627,What are some common games played in PATTS college of aeronautics and Jamiatu muslim mindanao ?,4,2,2,0,15,"http://dbpedia.org/resource/PATTS_College_of_Aeronautics,http://dbpedia.org/resource/Jamiatu_Muslim_Mindanao",4,FALSE,TRUE,FALSE,,1,,,0,0.5,0,,1,1,1,,,1,0,0.4444444444,,1,,
12628,Companies headquartered in Geneva own which TV Shows ?,3,2,1,0,8,http://dbpedia.org/resource/Geneva,1,FALSE,TRUE,TRUE,1,,1,,0,1,1,0.6666666667,1,0,0.6666666667,,,,0.5,0,1,0.5,1,0
12629,Of what all has David Ian Salter been an editor of ?,2,1,1,0,11,http://dbpedia.org/resource/David_Ian_Salter,3,FALSE,TRUE,TRUE,0,1,0,0,,0,,,,1,0.6666666667,,0,,0,,,,1,
12630,What is the place of death of the royalties one of whose parents was Adam Ludwik Czartoryski ?,4,2,1,1,17,http://dbpedia.org/resource/Adam_Ludwik_Czartoryski,3,FALSE,TRUE,TRUE,1,1,1,0,1,1,,1,1,0.6666666667,0.6666666667,,,1,1,0.4,1,1,1,1
12631,What actor starred in Splash and is married to Rita Wilson ?,4,2,2,0,11,"http://dbpedia.org/resource/Splash_(film),http://dbpedia.org/resource/Rita_Wilson",1,FALSE,FALSE,TRUE,0.6666666667,0.6666666667,0.6666666667,0,,0.6666666667,,0.4,0.4,0.4,0.4,,,0.6666666667,0.4,0.4,0.6666666667,0.4,1,
12632,Name the movies distributed by Warner Bros. and directed by Ridley Scott ?,5,2,2,1,12,"http://dbpedia.org/resource/Warner_Bros.,http://dbpedia.org/resource/Ridley_Scott",2,FALSE,FALSE,TRUE,1,1,0.5,1,0.6666666667,0.5,1,1,1,0.6666666667,0.5,,0,0.6666666667,0.8,0.5714285714,1,0.8,1,0.6666666667
12633,What was the result of Operation Autumn Clouds ?,2,1,1,0,8,http://dbpedia.org/resource/Operation_Autumn_Clouds,3,FALSE,TRUE,TRUE,0,1,0,,,1,,,0,1,0.6666666667,0,,0,0,0,0,0,,
12634,Grey gppse and eristoff is produced by which company ?,4,2,2,0,9,"http://dbpedia.org/resource/Grey_Goose_(vodka),http://dbpedia.org/resource/Eristoff",2,FALSE,FALSE,FALSE,,,,,,,0,,,0.6666666667,,0,,,0,,0,,1,0
12635,To which political party does the writer of In the Bazaars of Hyderabad belong ?,3,2,1,0,14,http://dbpedia.org/resource/In_the_Bazaars_of_Hyderabad,5,FALSE,TRUE,FALSE,0,1,0,0,,0,,,0,0.6666666667,0,,,,0,0.5,0,0,1,
12636,Where did the 2015 MLS All-Star Game take place ?,2,1,1,0,9,http://dbpedia.org/resource/2015_MLS_All-Star_Game,4,TRUE,TRUE,TRUE,0,1,0,,,0,0,0,0,1,,,,0,0,0,0,0,,
12637,What is the mascot of military in Quezon city ?,4,2,1,1,9,http://dbpedia.org/resource/Quezon_City,2,FALSE,TRUE,FALSE,0,0,1,0,1,1,1,1,1,0,0.5,,,1,0,0.5,1,0.6666666667,1,1
12638,Who was the president at the time when the opponent of Benjamin Spock held office ?,3,2,1,0,15,http://dbpedia.org/resource/Benjamin_Spock,2,FALSE,TRUE,TRUE,1,1,1,,0,1,,1,0.6666666667,0.5,1,,,1,0.6666666667,1,1,1,1,0
12639,"Janaka Thissakuttiarachchi follows what religion, which once employed Atisa Srijnana too ?",4,2,2,0,11,"http://dbpedia.org/resource/Janaka_Thissakuttiarachchi,http://dbpedia.org/resource/Atiśa",2,FALSE,TRUE,TRUE,0.5,1,0.5,0,,0.5,,0,0.6666666667,0.5,0,0.6666666667,0,0.6666666667,,0.5,,,,
12640,Name the college of Jon Curran ?,2,1,1,0,6,http://dbpedia.org/resource/Jon_Curran,2,FALSE,TRUE,TRUE,,1,,,,,,1,1,1,0,,,1,0.6666666667,,1,0.6666666667,1,
12641,"Comcast SportsNet is broadcasted in what area, which also has the Michigan Renaissance Festival ?",4,2,2,0,14,"http://dbpedia.org/resource/Michigan_Renaissance_Festival,http://dbpedia.org/resource/Comcast_SportsNet_Chicago",3,FALSE,TRUE,TRUE,0,0.5,0,0,0,0.5,,0,0,0.5,0,,,0,0,0.25,0,,1,0.6666666667
12642,"What state was Cyrus Mann born in, and has the famous Downriver ?",4,2,2,0,12,"http://dbpedia.org/resource/Downriver,http://dbpedia.org/resource/Cyrus_Mann",1,FALSE,TRUE,TRUE,0.6666666667,0.6666666667,0.5,,0,1,,0,0,0.6666666667,0.5,,,0,0.5,,0,0,1,0
12643,List down all the associcated musical artist of the artist of In a Word or 2 ?,3,2,1,0,16,http://dbpedia.org/resource/In_a_Word_or_2,5,FALSE,TRUE,FALSE,,1,,,0,,0,,,1,0,0,,,0,0,,0,,
12644,Hugh Hefner is editor of which magazine ?,3,1,1,1,7,http://dbpedia.org/resource/Hugh_Hefner,2,FALSE,TRUE,TRUE,1,1,1,1,,1,1,1,0.6666666667,0.5,0.5,,0,1,0.6666666667,0.6666666667,1,,1,
12645,Which awards have been given to the horse who sired Triplicate ?,3,2,1,0,11,http://dbpedia.org/resource/Triplicate,1,FALSE,TRUE,TRUE,,,,,,,,,,,0,,,,,0.5,,,1,
12646,List books authored by Miguel de Cervantes and published by Francisco de Robles ?,5,2,2,1,13,"http://dbpedia.org/resource/Miguel_de_Cervantes,http://dbpedia.org/resource/Francisco_de_Robles",3,FALSE,TRUE,FALSE,0.6666666667,1,0.6666666667,,0.5,0.6666666667,0.6666666667,0.5,0.6666666667,0.6666666667,0.4,,,0.6666666667,0.2857142857,0.4,0.5,0.5,1,0.5
12647,Who is the employer of Ralph flanders ?,2,1,1,0,7,http://dbpedia.org/resource/Ralph_Flanders,2,FALSE,TRUE,FALSE,1,1,1,,,1,,1,1,1,,1,,1,0,1,0,1,1,
12648,What sports are played by school which owns Fr. Agnel Stadium ?,4,2,1,1,11,http://dbpedia.org/resource/Fr._Agnel_Stadium,3,TRUE,TRUE,TRUE,,1,,,,,,,,1,0,0,,,0,0,,0,,
12649,What is the city whose mayor is Anne Hidalgo ?,3,1,1,1,9,http://dbpedia.org/resource/Anne_Hidalgo,2,FALSE,TRUE,TRUE,1,0.6666666667,1,,1,0.6666666667,1,1,1,0.6666666667,0,1,,1,1,0.6666666667,1,1,1,1
12650,Which nation's engineers have graduated in Poland ?,4,2,1,1,7,http://dbpedia.org/resource/Poland,1,FALSE,TRUE,TRUE,1,,1,1,0,1,1,1,1,0,0.5,1,,,1,0.6666666667,1,1,1,0
12651,List the races of Fergie Sutherland ?,2,1,1,0,6,http://dbpedia.org/resource/Fergie_Sutherland,2,FALSE,TRUE,TRUE,,1,1,,1,1,,1,1,1,0.6666666667,0,,1,0.6666666667,0,1,1,1,1
12652,"In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too ?",4,2,2,0,17,"http://dbpedia.org/resource/Stagecoach,_Colorado,http://dbpedia.org/resource/Peetz_Table_Wind_Energy_Center",3,FALSE,FALSE,FALSE,,0.5,,,0.5,0.5,,,0.5,0.8,0.5,,,0.5,0.5,0.4,0.5,0.5,1,1
12653,Which things are Breann McGregor known for ?,2,1,1,0,7,http://dbpedia.org/resource/Breann_McGregor,2,FALSE,TRUE,TRUE,,1,,,,,,1,1,1,,,,1,1,,1,1,,
12654,Who is the Pole driver of 1992 Canadian Grand Prix ?,2,1,1,0,10,http://dbpedia.org/resource/1992_Canadian_Grand_Prix,4,FALSE,TRUE,TRUE,,1,,,,1,,,0,0.5,1,0,,,0,0,0,,,
12655,Sentinel High School  team is known as ?,2,1,1,0,7,http://dbpedia.org/resource/Sentinel_High_School,3,FALSE,TRUE,TRUE,1,1,1,,,1,,1,1,1,1,,,1,1,0,1,,1,1
12656,Name the movies writtten by the group Monty Python ?,3,1,1,1,9,http://dbpedia.org/resource/Monty_Python,2,FALSE,TRUE,TRUE,1,1,1,,1,1,1,1,1,1,0.6666666667,,,1,0.5,,1,0.6666666667,1,1
12657,What are some shareholders of the bridge maintained by the Massachusetts department of transportation ?,4,2,1,1,14,http://dbpedia.org/resource/Massachusetts_Department_of_Transportation,4,FALSE,TRUE,FALSE,0,1,0,0,,0,,,1,0.6666666667,0,,0,1,0,0.4,0,0,1,0
12658,Which creator of Theme Time Radio Hour has also given the  musical score of the The Times They Are a-Changin' (musical) ?,4,2,2,0,21,"http://dbpedia.org/resource/Theme_Time_Radio_Hour,http://dbpedia.org/resource/The_Times_They_Are_a-Changin'_(musical)",4,FALSE,TRUE,TRUE,0,0.5,,,0,0.5,,,0,0.4,,,,,0,0.3333333333,0,0,,
12659,"Alexander Magleby, a rugby player is alma mater to which university ?",2,1,1,0,11,http://dbpedia.org/resource/Alexander_Magleby,2,FALSE,TRUE,TRUE,,1,1,0,0,0.6666666667,,1,1,0.5,0.6666666667,,,1,1,0.6666666667,1,,1,0
12660,In which state does the valley bordering the Modoc plateau lie ?,4,2,1,1,11,http://dbpedia.org/resource/Modoc_Plateau,2,FALSE,TRUE,FALSE,0,1,1,,0,1,0,,1,0.5,0,,,1,0,0,0,,1,0
12661,What did the people buried in Toronto die of ?,3,2,1,0,9,http://dbpedia.org/resource/Toronto,1,FALSE,TRUE,TRUE,1,,1,1,,1,1,1,1,1,0.6666666667,,,,1,,1,1,1,
12662,List the major shrines of the saints whose one of the shrine is St. Takla Haymanot's Church ?,4,2,1,1,17,http://dbpedia.org/resource/St._Takla_Haymanot's_Church_(Alexandria),4,TRUE,FALSE,TRUE,,1,,,,,,0,1,0,0.5,,,1,0,0,,1,,
12663,What is the denomination of S. H. Kapadia ?,2,1,1,0,8,http://dbpedia.org/resource/S._H._Kapadia,3,TRUE,TRUE,TRUE,1,1,,,,,,1,1,1,,,,1,0,,1,0.6666666667,1,
12664,Which training center of William Anthony has also alumni named Philip W Pillsbury ?,4,2,2,0,13,"http://dbpedia.org/resource/William_Anthony_(artist),http://dbpedia.org/resource/Philip_W._Pillsbury",2,FALSE,FALSE,TRUE,,0.6666666667,0,0,,0,0,0.5,0.6666666667,0.6666666667,,0,0,0.6666666667,0.5,0,0.5,0.5,1,0
12665,Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?,5,2,2,1,13,"http://dbpedia.org/resource/Douglas_Netter,http://dbpedia.org/resource/Stewart_Copeland",2,FALSE,TRUE,TRUE,1,1,1,,0.6666666667,1,,0.8,0.8,0.8,0.8,,,1,0.6666666667,0.5,1,0.8,1,0.6666666667
12666,Name the television show whose network is TNT (TV channel) and Prime Time Entertainment Network ?,5,2,2,1,15,"http://dbpedia.org/resource/TNT_(TV_channel),http://dbpedia.org/resource/Prime_Time_Entertainment_Network",1,FALSE,FALSE,TRUE,1,1,1,,,1,0,,0.6666666667,0.3333333333,0.5,,,1,0.5714285714,0.5,,0.6666666667,,
12667,Who is the developer of Montecito Inn ?,2,1,1,0,7,http://dbpedia.org/resource/Montecito_Inn,2,FALSE,TRUE,TRUE,,1,1,,1,1,,1,1,1,,,,1,1,0.4,1,1,,
12668,Saores de costa built a bridge over which river ?,4,2,1,1,9,http://dbpedia.org/resource/Soares_da_Costa,3,FALSE,FALSE,FALSE,,,,,,,0,,,,0,,,,,0,,,,
12669,Of how many battles is Chickasaw Campaign of 1736 consisted ?,2,1,1,0,10,http://dbpedia.org/resource/Chickasaw_Campaign_of_1736,4,FALSE,TRUE,FALSE,0,1,0,0,,0,,0,,1,1,,,,,0.5,0,,1,
12670,Titus software publishes which genre of games ?,4,2,1,1,7,http://dbpedia.org/resource/Titus_Software,2,FALSE,TRUE,FALSE,1,1,1,,0,1,,1,1,0.5,0.6666666667,1,,1,0,0.6666666667,0,1,,
12671,List the mascot of the universities which are a part of  National Collegiate Athletic Association. ?,4,2,1,1,15,http://dbpedia.org/resource/National_Collegiate_Athletic_Association,4,FALSE,TRUE,TRUE,1,1,1,,1,1,1,1,0.6666666667,0.5,0.5,,,1,0,0.4,1,0.6666666667,1,1
12672,What is that river whose source gets water from the Shannon cave ?,4,2,1,1,12,http://dbpedia.org/resource/Shannon_Cave,2,FALSE,TRUE,FALSE,,1,0,,,1,1,0,0,0.4,0,,,0,0,0.4,0,0,1,
12673,Which university has chancellor as Nicholas S. Zeppos ?,3,1,1,1,8,http://dbpedia.org/resource/Nicholas_S._Zeppos,3,TRUE,TRUE,TRUE,,1,,1,,0,,1,,,0.5,1,,1,,0.6666666667,1,1,1,1
12674,List some people who were opponents of someone who was died by hanging ?,4,2,1,1,13,http://dbpedia.org/resource/Hanging,1,FALSE,TRUE,FALSE,,,,,,,,,,,,0,,,0,0,,,,
12675,Who is the office holder whose deputy was Andrew Peacock and predecessor was Alexander Downer ?,5,2,2,1,15,"http://dbpedia.org/resource/Andrew_Peacock,http://dbpedia.org/resource/Alexander_Downer",2,FALSE,TRUE,TRUE,1,1,1,,0,1,,1,1,0.8,1,,,1,0.8,0.5714285714,1,1,1,0
12676,Which baseball team is owned by Robert Nutting ?,3,1,1,1,8,http://dbpedia.org/resource/Robert_Nutting,2,FALSE,TRUE,TRUE,1,1,0.6666666667,0,0,0.6666666667,,0.6666666667,0.6666666667,0.6666666667,1,,,1,1,0.6666666667,1,1,1,0
12677,"Where are the philosophers from, whose main work is on the matter of feminism in Canada ?",4,2,1,1,16,http://dbpedia.org/resource/Feminism_in_Canada,3,FALSE,TRUE,FALSE,0,1,0,0,,0,0,,0.5,0.5,0,,,1,0,0.4,0,0,1,
12678,Who is the President of the United World College of Costa Rica and United World Colleges ?,4,2,2,0,16,"http://dbpedia.org/resource/United_World_College_of_Costa_Rica,http://dbpedia.org/resource/United_World_Colleges",6,FALSE,TRUE,FALSE,0.5,1,0.5,,0,0.5,0,,1,1,0.8,0,,1,0.3333333333,0,1,0.8,1,0.6666666667
12679,Which movie produced by Michael Deeley was distributed by Warner Bros ?,5,2,2,1,11,"http://dbpedia.org/resource/Warner_Bros.,http://dbpedia.org/resource/Michael_Deeley",2,FALSE,FALSE,TRUE,0.6666666667,1,0.5,0.8,0.6666666667,0.5,0.6666666667,1,1,0.8,0.6666666667,,0,0.6666666667,1,0.6666666667,1,0.8,1,0.6666666667
12680,"What team were the people drafted to, which are in the National Hockey League ?",4,1,1,1,14,http://dbpedia.org/resource/National_Hockey_League,3,FALSE,TRUE,TRUE,1,1,,,1,0,1,1,1,0.6666666667,0.6666666667,,,1,1,0.5,1,1,1,1
12681,Which source of Water resources management in El Salvador is also the nation of the Sierra del Merendn ?,4,2,2,0,18,"http://dbpedia.org/resource/Water_resources_management_in_El_Salvador,http://dbpedia.org/resource/Sierra_del_Merendón",6,FALSE,TRUE,FALSE,0,0.6666666667,0,,0.6666666667,0,0,,0.6666666667,0.6666666667,0.6666666667,,,0.6666666667,0,0.2857142857,0.5,0.6666666667,1,0
12682,In which areas can we find the networks owned by the govt of Mauritius ?,4,2,1,1,14,http://dbpedia.org/resource/Government_of_Mauritius,3,FALSE,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,1,
12683,What are the movies whose director's daughter is Luke Scott ?,4,2,1,1,10,http://dbpedia.org/resource/Luke_Scott_(director),2,FALSE,FALSE,TRUE,0,1,0,,,0,,0,0,0,0,0,,0,0,0,0,0,1,
12684,What is the television show which has cast member as Jason Carter and network is TNT (TV channel) ?,5,2,2,1,18,"http://dbpedia.org/resource/Jason_Carter_(actor),http://dbpedia.org/resource/TNT_(TV_channel)",2,FALSE,FALSE,TRUE,0.5,1,0.5,0,,1,0,0.3333333333,0.3333333333,0,0.6666666667,,,0.5,0.3333333333,0.5,0.5,0.4,1,0
12685,Under which president was timothy l. woodruff a lieutenant ?,2,1,1,0,9,http://dbpedia.org/resource/Timothy_L._Woodruff,3,TRUE,TRUE,FALSE,,1,,,,0,,,,0.6666666667,,,,,,0.5,,,,
12686,Which first driver of  European Grand Prix 1993 is also finished first in 1985 Portuguese Grand Prix ?,4,2,2,0,17,"http://dbpedia.org/resource/1993_European_Grand_Prix,http://dbpedia.org/resource/1985_Portuguese_Grand_Prix",3,FALSE,FALSE,TRUE,0,0.5,0,,,0.5,,,0,0.4,0.6666666667,0,,,0,0,0,,,
12687,What is the nationality of Aishath Saffa ?,2,1,1,0,7,http://dbpedia.org/resource/Aishath_Saffa,2,FALSE,TRUE,TRUE,,1,,,,,,,0,0,0,0,,,0,0,,0,,
12688,Where did the fashion designer study who died at the Stony Brook University Hospital ?,4,2,1,1,14,http://dbpedia.org/resource/Stony_Brook_University_Hospital,4,FALSE,TRUE,TRUE,1,1,0.6666666667,,1,0.6666666667,,,0.6666666667,0.6666666667,1,,,1,1,0.3333333333,1,1,1,1
12689,Give me some shows related to the ones created by Russell Davies ?,4,2,1,1,12,http://dbpedia.org/resource/Russell_T_Davies,2,FALSE,FALSE,TRUE,1,0,,,,,,1,,,0,,,,1,0,1,1,1,
12690,Name the television show whose company is HBO and Playtone ?,5,2,2,1,10,"http://dbpedia.org/resource/HBO,http://dbpedia.org/resource/Playtone",1,FALSE,TRUE,TRUE,1,1,1,0.6666666667,0,1,0.6666666667,0.8,0.8,0.6666666667,0.5,1,0,1,0.6666666667,1,1,1,1,0
12691,Name the mascot of Austin College ?,2,1,1,0,6,http://dbpedia.org/resource/Austin_College,2,FALSE,TRUE,TRUE,1,1,1,,,1,,1,1,0.6666666667,0.5,,,1,0.6666666667,,1,0.6666666667,1,
12692,What is the birth city of trainer of Leallah ?,3,2,1,0,9,http://dbpedia.org/resource/Leallah,1,FALSE,TRUE,TRUE,,1,,,,,,,,0.6666666667,0,,,,,0.6666666667,,,1,
12693,Name the companies which are in cities under Denzil Minnan Wong ?,4,2,1,1,11,http://dbpedia.org/resource/Denzil_Minnan-Wong,3,FALSE,FALSE,TRUE,,1,,,1,0,,1,1,1,0,0,,1,0.6666666667,0,1,0.6666666667,,
12694,Where is the successor of john waldo from ?,3,1,1,0,8,http://dbpedia.org/resource/John_B._Waldo,2,FALSE,FALSE,FALSE,,,,,,0,,,,,,0,,,,1,,,,
12695,Which school did Robbie Diack attend ?,2,1,1,0,6,http://dbpedia.org/resource/Robbie_Diack,2,FALSE,TRUE,TRUE,,1,1,,1,1,,1,,,0,,,1,1,0,1,1,1,1
12696,List everything in which saxophone players have been casted. ?,3,2,1,0,9,http://dbpedia.org/resource/Saxophone,1,FALSE,TRUE,FALSE,,,,,,1,,,,1,1,,,,,1,,,,
12697,Who is the builder of Atamurat-Kerkichi Bridge ?,2,1,1,0,7,http://dbpedia.org/resource/Atamurat-Kerkichi_Bridge,2,TRUE,TRUE,TRUE,,1,,,1,,,,1,0,1,,,1,1,,1,1,,
12698,"Where did the president study, who's the president of Besiktas JK ?",3,2,1,0,11,http://dbpedia.org/resource/Beşiktaş_JK_(wheelchair_basketball),2,FALSE,FALSE,TRUE,0,0,0,0,,0,,,0,0,0,0,,0,0,0,0,0,1,1
12699,Where was the person born whose successor was Le Hong Phong ?,3,2,1,0,11,http://dbpedia.org/resource/Lê_Hồng_Phong,3,FALSE,FALSE,TRUE,,1,,,,,,1,1,0,0,0,,1,1,0,1,1,,
12700,Under which US president was a politician in opposition of John G Schmitz ?,4,2,1,1,13,http://dbpedia.org/resource/John_G._Schmitz,3,FALSE,FALSE,TRUE,,1,,0,0,,,0.6666666667,0.6666666667,0.5,0,,0,1,0.6666666667,0,0.6666666667,0.6666666667,1,0
12701,Whcih creator of Theme Time Radio Hour also created subsequent work of Moondoc Matinee ?,4,2,2,0,14,"http://dbpedia.org/resource/Moondog_Matinee,http://dbpedia.org/resource/Theme_Time_Radio_Hour",2,FALSE,FALSE,TRUE,,0.6666666667,,,,0.6666666667,,,,0.6666666667,,,,,,0.6666666667,0,,,
12702,What are some islands in the bahamas ?,3,1,1,1,7,http://dbpedia.org/resource/The_Bahamas,2,FALSE,TRUE,FALSE,,1,,,,1,1,,,0.6666666667,0,,,,,,,,,
12703,Who is the designer of Saleen S5S Raptor ?,2,1,1,0,8,http://dbpedia.org/resource/Saleen_S5S_Raptor,3,FALSE,TRUE,TRUE,0,1,0,,,0,,,0,0,,,,,0,0.6666666667,,0,,
12704,Name the office holder with predecessor as Mark Latham and partner Tim Mathieson ?,5,2,2,1,13,"http://dbpedia.org/resource/Mark_Latham,http://dbpedia.org/resource/Tim_Mathieson",2,FALSE,TRUE,TRUE,1,1,1,0.6666666667,,1,,1,1,1,1,,,1,0.6666666667,0.8,1,,1,
12705,List the producer of the television shows distributed by FremantleMedia. ?,4,2,1,1,10,http://dbpedia.org/resource/FremantleMedia,1,FALSE,TRUE,TRUE,1,1,1,1,,1,,1,0.5,0.5,0.5,0.4,,1,0.4,0.5,1,0.6666666667,1,
12706,Where does Manu cornet work ?,2,1,1,0,5,http://dbpedia.org/resource/Manu_Cornet,2,FALSE,TRUE,FALSE,,1,0,,,0,,,1,1,1,0,,1,0,0,0,,1,0
12707,"List some teams for which someone who has played as a defender, now plays ?",3,2,1,0,14,http://dbpedia.org/resource/Defenceman,2,FALSE,FALSE,FALSE,,,,,,0,,,,0,0,0,,,0,0,,,,
12708,In which place is the company which is known for Barbara bestor located ?,4,2,1,1,13,http://dbpedia.org/resource/Barbara_Bestor,2,FALSE,TRUE,FALSE,,1,,0,0,,,,,1,,,0,,0,,0,0,1,0
12709,What is the resting place of the person who is the successor of James W. Hyatt ?,4,2,1,1,16,http://dbpedia.org/resource/James_W._Hyatt,3,TRUE,TRUE,TRUE,,1,,,1,,,1,1,1,0.6666666667,0,,1,0,0,1,0.6666666667,1,1
12710,Who was the architect of the stadium currently run by Brandenton ?,4,2,1,1,11,"http://dbpedia.org/resource/Bradenton,_Florida",1,FALSE,FALSE,TRUE,,1,,,,,,,,0,,,,,,,,,1,
