QuestionID,Question,TripleSize,RelationTotal,ResourceTotal,ClassTotal,QuestionLength,Resources,WordCountEntity1,AvgWordCount,Special Character,Explicit E1,Explicit E1 and E2,Capital/Small Letters E1,Capital letter E1 and E2,aylienNERagdistis,tagmeNEDlogs,DBpediaNERAgdistis3252,ambiverseNEDlogs,meaningcloudAgdistis,qanary_logs_DBpediaSpotlightNED,meaningCloudNEDnew,textrazorAgdistis,dandiNERAgdistisFINAL,dandilionNEDlogs,OntotextNEDlogs,babelfyAgdistis3000,ambiverseAgdistis,tagmeAgdistis,EntityClassifier_NER_Agdistis,newBabelfyNEDlogs,stanfordAgdistis,ontotextAgdistis,AmbiverseNED 2.0,AmbiverseStanford 2.0
,,5,2,2,1,17,"http://dbpedia.org/resource/Where_Everybody_Knows_Your_Name,http://dbpedia.org/resource/Massachusetts",0,3,0,TRUE,1,TRUE,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,1,0.5,,0,0,0.5,0.5,0.5,0.5,1,0
,,2,1,1,0,8,"http://dbpedia.org/resource/George_Arceneaux,_Jr.",3,0,0.5,TRUE,0.5,TRUE,0.5,,1,1,,,1,,1,1,0,1,,,1,1,1,1,1,,
,,4,2,1,1,12,http://dbpedia.org/resource/Pandaruan_River,2,0,0,TRUE,0.5,FALSE,0,,1,,,,1,,,,1,1,,,,,1,,,,
,,2,1,1,0,12,http://dbpedia.org/resource/Gough_Whitlam,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,,,1,1,1,1,,1,1
,,2,1,1,0,5,http://dbpedia.org/resource/CBS,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,1,1,1,1,1,1,,,1,1,1,1,1,0
,,3,2,1,0,7,http://dbpedia.org/resource/California,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,
,,3,0,1,0,18,http://dbpedia.org/resource/World_War_II,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,0,1,1,1,1,1,1,,,1,1,1,1,1,,
,,2,1,1,0,7,http://dbpedia.org/resource/Rev_(drink),2,0,0.5,TRUE,0.5,TRUE,0.5,,,,,,,,,,0,,,,,0,,,0,,
,,3,1,1,1,10,http://dbpedia.org/resource/Erich_Bagge,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,,1,,1,1,1,1,1,0,1,1,1,1,1,1,
,,4,0,1,1,13,http://dbpedia.org/resource/Japan,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,0,1,1,1,1,1,0,1,0,,,1,1,1,1,0
,,2,1,1,0,5,http://dbpedia.org/resource/William_L._Dayton,3,0,0.5,TRUE,0.5,TRUE,0.5,1,1,0,,0,0,1,1,1,1,1,1,,1,0,1,1,1,1,0
,,3,0,1,0,9,http://dbpedia.org/resource/Toronto,1,0,0,TRUE,0.5,FALSE,0,,,,,,1,1,0,,1,1,,,,,0,,,,
,,4,2,2,0,18,"http://dbpedia.org/resource/Siege_of_Fort_Meigs,http://dbpedia.org/resource/Battle_of_Fort_Stephenson",0,3.5,0,FALSE,0.5,FALSE,0,,0.5,,,,0.5,0,,0,0.5,0.5,,,,0,0.5,,0,,
,,3,2,1,0,16,http://dbpedia.org/resource/Republican_River,2,0,0,TRUE,0.5,FALSE,0,1,1,1,,,1,,,1,1,0,,,1,1,,,,1,
,,4,2,2,0,15,"http://dbpedia.org/resource/Trinity_School,_Brentwood,http://dbpedia.org/resource/Buckhurst_Hill_County_High_School",0,4,0,TRUE,1,TRUE,1,0.3333333333,1,0.3333333333,0,0.3333333333,0.3333333333,0,,1,0.3333333333,0.3333333333,,,,0.3333333333,1,0.3333333333,,1,0.2
,,3,2,1,0,8,http://dbpedia.org/resource/Mid_Wales,2,0,0,TRUE,0.5,TRUE,0.5,,,1,0,,1,,,1,1,,1,0,,1,1,1,0,1,
,,3,0,1,1,11,http://dbpedia.org/resource/Fox_Broadcasting_Company,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1
,,2,0,1,0,7,http://dbpedia.org/resource/C++,1,0,0.5,TRUE,0.5,TRUE,0.5,,,,,,0,,,,,,,,,0,1,,,,
,,3,1,1,1,6,http://dbpedia.org/resource/Rickenbacker,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,,,1,,1,1,1,0,1,,,1,1,1,1,1,
,,3,2,1,0,12,"http://dbpedia.org/resource/Henry_Howard,_1st_Earl_of_Northampton",4,0,0,FALSE,0,FALSE,0,0,,0,0,0,0,,0.5,0.5,0,0,0,,,0.5,0,0.5,,1,0
,,5,2,2,1,11,"http://dbpedia.org/resource/Diprotodontia,http://dbpedia.org/resource/Chordate",0,1,0,TRUE,1,TRUE,1,0.5,1,0.5,,,1,,0.5,0.5,1,1,,,0.5,0.5,0.5,,0.5,,
,,3,1,1,1,10,http://dbpedia.org/resource/Phoenix_Suns,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,1,1,1,1,1,,,1,0,1,1,1,1,0
,,3,1,1,1,11,http://dbpedia.org/resource/Languages_of_Ethiopia,3,0,0,TRUE,0.5,FALSE,0,0,0,0,0,,0,,,1,1,0,1,,0,0,1,0,0,1,
,,3,0,1,0,8,http://dbpedia.org/resource/Screenwriter,1,0,0,TRUE,0.5,FALSE,0,,,,,,,,1,1,1,0,,,,1,,,,,
,,2,1,1,0,8,http://dbpedia.org/resource/Liverpool_City_Region,3,0,0,TRUE,0.5,FALSE,0,1,1,0,0,,0,0,0,1,1,1,,,1,0,1,0,1,1,
,,3,0,1,1,8,http://dbpedia.org/resource/San_Francisco_Art_Institute,4,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,,1,1,1,,,1,1,1,1,1,1,1
,,4,2,2,0,20,"http://dbpedia.org/resource/Juno_I,http://dbpedia.org/resource/2016_Fort_Lauderdale_Strikers_season",0,3.5,0.5,TRUE,1,TRUE,0.5,0,1,0,,0,0.5,,,0,0.5,0,,,0,0,0,,0,,
,,3,2,1,0,9,http://dbpedia.org/resource/Bruce_Lee,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,0,1,,1,1,1,1,0,,1,1,1,1,1,1,0
,,3,1,1,1,9,"http://dbpedia.org/resource/Reading,_Berkshire",2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,0,,1,0,0,1,,1,0,1,0,1,1,
,,3,0,2,0,7,"http://dbpedia.org/resource/USS_Tillamook_(AT-16),http://dbpedia.org/resource/Seattle",0,1.5,0,FALSE,0.5,TRUE,1,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,1,
,,4,2,2,0,17,"http://dbpedia.org/resource/Chiva_bus,http://dbpedia.org/resource/Ford_Falcon_Cobra",0,2.5,0,TRUE,1,FALSE,0.5,,1,0,0,,0.5,0,,0,1,0.5,,,0,0,1,,0,1,
,,2,1,1,0,8,http://dbpedia.org/resource/Rosie_Huntington-Whiteley,2,0,0,FALSE,0,TRUE,0.5,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1
,,2,1,1,0,10,http://dbpedia.org/resource/National_Collegiate_Athletic_Association,4,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1
,,3,2,1,0,13,http://dbpedia.org/resource/Creative_Commons,2,0,0,TRUE,0.5,FALSE,0,,1,,,1,,0,1,1,0,0,1,,1,1,1,,0,,
,,3,0,2,0,6,"http://dbpedia.org/resource/Fluidinfo,http://dbpedia.org/resource/PostgreSQL",0,1,0,TRUE,1,TRUE,1,,1,,,,0.5,,,,1,0,,,,,,,,,
,,3,1,1,0,13,"http://dbpedia.org/resource/Worcester_College,_Oxford",3,0,0,FALSE,0,FALSE,0,,0,,,0,,,,0,0,,,,0,0,0,0,0,1,0
,,2,1,1,0,10,http://dbpedia.org/resource/Ragout_fin,2,0,0,TRUE,0.5,TRUE,0.5,,1,,,,,,,,1,,,,,,1,,,,
,,3,1,1,0,9,"http://dbpedia.org/resource/Werner_Heisenberg,http://dbpedia.org/resource/Șerban_Țițeica",0,1,0,TRUE,0.5,TRUE,1,0,0.5,0,,,0,,0,0,0,0,,,0.5,,,,,,
,,3,1,1,1,10,http://dbpedia.org/resource/ARM_architecture,2,0,0,TRUE,0.5,FALSE,0,1,1,1,,0,1,0,1,1,1,0,,,1,0,1,,0,,
,,4,2,2,0,12,"http://dbpedia.org/resource/Cooper_Mountain_Vineyards,http://dbpedia.org/resource/Mount_Bachelor_ski_area",0,2,0,TRUE,0.5,FALSE,0,,1,0,,,0.5,,,1,1,0.5,,,1,,1,,0.5,1,
,,4,2,2,0,14,"http://dbpedia.org/resource/Spider-Man:_Edge_of_Time,http://dbpedia.org/resource/PlayStation_2",0,3,0.5,TRUE,1,FALSE,0.5,0,1,0,,0,0.5,0,,0,0.5,,,,0,0,0.5,0,0,1,0
,,4,2,1,1,18,http://dbpedia.org/resource/Western_pygmy_blue,3,0,0,TRUE,0.5,FALSE,0,,1,,,,0,,0,,1,1,,,,,1,0,,,
,,3,1,2,0,9,"http://dbpedia.org/resource/Continental_Artillery_Regiment,http://dbpedia.org/resource/Henry_Knox",0,2.5,0,TRUE,1,TRUE,1,0.5,0.5,0.5,,0,1,,,0.5,1,1,,,0.5,0.5,1,0.5,,1,0
,,5,2,2,1,13,"http://dbpedia.org/resource/Josh_Friedman,http://dbpedia.org/resource/Terminator_Genisys",0,2,0,TRUE,1,TRUE,1,0,1,0,0.5,,0.5,0,0,0,1,0.5,0,0,0,0,0.5,0,0,1,
,,3,2,1,0,11,http://dbpedia.org/resource/Politician,1,0,0,TRUE,0.5,FALSE,0,,,,,,,,,1,0,0,,,,1,0,,,,
,,3,0,1,0,12,http://dbpedia.org/resource/Continental_Army,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,,0,1,,0,0,1,0,,0,0,0,1,0,0,1,0
,,3,0,2,0,7,"http://dbpedia.org/resource/Citizen_Kane,http://dbpedia.org/resource/Gregg_Toland",0,2,0,TRUE,1,TRUE,1,0.5,1,0.5,,,1,0.5,0.5,0.5,1,1,0,,0.5,0.5,0,0.5,0.5,1,0
,,2,1,1,0,8,http://dbpedia.org/resource/Bruce_Beutler,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1
,,2,1,1,0,14,http://dbpedia.org/resource/Janice_Soprano,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,0,,1,1,0,1,1,1,1
,,3,1,2,0,14,"http://dbpedia.org/resource/Mount_Hoffmann,http://dbpedia.org/resource/John_Muir",0,1.5,0,FALSE,0.5,FALSE,0,,0.5,0.5,,0,0,0,0.5,0.5,0.5,,0.5,,,0,0.5,0.5,0,1,
,,2,1,1,0,8,http://dbpedia.org/resource/Bruce_Timm,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,,,1,1,1,1,1,1,
,,3,0,2,0,7,"http://dbpedia.org/resource/AMC_Gremlin,http://dbpedia.org/resource/Volkswagen",0,1.5,0,TRUE,1,TRUE,1,0.5,0.5,0.5,,0,1,0,,0.5,0.5,1,,,,0.5,1,0.5,0.5,1,
,,5,2,2,1,11,"http://dbpedia.org/resource/Freescale_Semiconductor,http://dbpedia.org/resource/Marvell_Technology_Group",0,2.5,0,TRUE,1,TRUE,1,1,1,1,0.5,1,1,0.5,,1,1,1,,,1,1,0.5,1,1,1,1
,,4,2,1,1,10,http://dbpedia.org/resource/Cricket,1,0,0,TRUE,0.5,FALSE,0,,1,,,,1,,,,1,,0,,,,,,,,
,,3,0,2,0,10,"http://dbpedia.org/resource/End_of_the_Rainbow,http://dbpedia.org/resource/Judy_Garland",0,3,0,TRUE,1,FALSE,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,,1,1,1,,0,0.5,0.5,0.5,0.5,1,1,1
,,4,2,1,1,12,http://dbpedia.org/resource/Perkins_School_for_the_Blind,5,0,0,TRUE,0.5,FALSE,0,,1,,,,,,1,1,1,1,,,1,0,1,0,1,1,0
,,4,2,1,1,7,http://dbpedia.org/resource/London,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,0,1,1,1,1,1,0,1,0,,1,0,1,1,1,0
,,3,1,1,0,7,http://dbpedia.org/resource/Concrete,1,0,0,TRUE,0.5,FALSE,0,,,,,,,,,,,,,,,0,1,,,,
,,3,0,1,0,7,http://dbpedia.org/resource/Michael_Jackson,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0
,,5,2,2,1,15,"http://dbpedia.org/resource/Terminator_(franchise),http://dbpedia.org/resource/Terminator_2:_Judgment_Day",0,2.5,0.5,FALSE,0.5,TRUE,1,0,0,0,,,0.5,0,,0,0,1,0,,0,0,0.5,0,0,,
,,2,1,1,0,6,http://dbpedia.org/resource/Juno_I,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,,0,1,,0,0,1,,,,0,0,,,0,,
,,4,2,2,0,13,"http://dbpedia.org/resource/Google_Web_Toolkit,http://dbpedia.org/resource/PlayN",0,2,0,TRUE,1,FALSE,0.5,,1,,,,0.5,0,,,1,0.5,,,,,1,,,,
,,3,1,1,1,10,http://dbpedia.org/resource/Steven_Moffat,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,0,1,,1,1,1,1,,0,1,1,1,1,1,1,0
,,3,2,1,0,12,http://dbpedia.org/resource/Walt_Disney_Records,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,0,1,1,0,,,1,0,1,1,1,1,1
,,2,1,1,0,6,"http://dbpedia.org/resource/Cohoes,_New_York",2,0,0,FALSE,0,FALSE,0,,1,0,,0,0,1,,0,0,,,,,0,0,0,0,1,0
,,3,1,2,0,8,"http://dbpedia.org/resource/Columbia_University,http://dbpedia.org/resource/William_Campbell_(business_executive)",0,2,0,TRUE,0.5,TRUE,1,0.5,1,0.5,0,0,0.5,0.5,0.5,0.5,0.5,1,,,0.5,0.5,0.5,0.5,0.5,1,0
,,2,1,1,0,9,http://dbpedia.org/resource/Cinema_International_Corporation,3,0,0,TRUE,0.5,TRUE,0.5,0,1,0,,1,1,,0,0,1,1,,,0,0,0,0,0,1,1
,,3,2,1,0,8,http://dbpedia.org/resource/Ashot_Grashi,2,0,0,TRUE,0.5,TRUE,0.5,,,,,0,1,,,,,,,,,0,,,0,,
,,2,1,1,0,7,http://dbpedia.org/resource/Steve_Buyer,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,0,,1,1,0,1,1,1,
,,3,0,2,0,11,"http://dbpedia.org/resource/1994_Spanish_Grand_Prix,http://dbpedia.org/resource/Michael_Schumacher",0,3,0.5,TRUE,1,TRUE,1,0.5,1,0.5,0.5,0,1,0.5,,0.5,1,1,,,0.5,0.5,0.5,0.5,,1,
,,2,1,1,0,10,"http://dbpedia.org/resource/Shaheed_Minar,_Kolkata",3,0,0,TRUE,0.5,TRUE,0.5,0,1,1,0,0,1,0,0,1,0,1,,,1,0,1,0,1,1,0.3333333333
,,3,0,1,1,8,http://dbpedia.org/resource/Batman_Live,2,0,0,TRUE,0.5,TRUE,0.5,1,1,0,,,0,,0,1,1,0,,,0,1,1,,0,,
,,3,1,2,0,9,"http://dbpedia.org/resource/San_Salvador_Island,http://dbpedia.org/resource/The_Bahamas",0,2,0,TRUE,0.5,TRUE,1,1,1,1,,1,1,0.5,1,1,1,1,0.5,,1,0.5,0.5,1,1,1,1
,,3,0,2,0,12,"http://dbpedia.org/resource/United_States_Air_Force_Academy,http://dbpedia.org/resource/Michelle_D._Johnson",0,4,0.5,TRUE,1,TRUE,1,0.5,1,0.5,0,0.5,0.5,,,1,1,1,,0,1,0,1,1,1,1,0.5
,,3,0,2,0,7,"http://dbpedia.org/resource/Tales_of_Suspense,http://dbpedia.org/resource/Stan_Lee",0,1.5,0,TRUE,0.5,FALSE,0.5,,0.5,0,,,0,0,,0.5,0.5,,0.5,,0.5,0,0.5,,0.5,1,
,,3,1,1,1,12,http://dbpedia.org/resource/National_Basketball_Association,3,0,0,TRUE,0.5,TRUE,0.5,0,,0,,0,1,1,,0,1,1,,,,0,1,0,0,1,0
,,4,1,1,1,13,http://dbpedia.org/resource/Dallas,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,1,1,,0,,1,0,1,1,1,0
,,4,2,2,0,12,"http://dbpedia.org/resource/Stanford_Cardinal,http://dbpedia.org/resource/Gerald_Reaven",0,2,0,TRUE,1,TRUE,1,0.5,0.5,0,0,0.5,0,,1,1,0.5,1,0.5,,1,1,0.5,1,1,1,0
,,5,2,2,1,11,"http://dbpedia.org/resource/BBC_HD,http://dbpedia.org/resource/The_Sarah_Jane_Adventures",0,2,0,FALSE,0.5,TRUE,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,,0,,0,0.5,0,0,1,0
,,3,2,1,0,18,http://dbpedia.org/resource/Autodromo_Enzo_e_Dino_Ferrari,5,0,0,TRUE,0.5,FALSE,0,1,1,0,,,0,0,,1,1,1,,,1,0,1,0,1,1,
,,4,1,1,1,9,http://dbpedia.org/resource/Canada,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,1,0,1,,,1,1,1,1,1,
,,4,2,1,1,14,http://dbpedia.org/resource/Novelas_ejemplares,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,0,1,,1,1,1,,0,,
,,2,1,1,0,7,http://dbpedia.org/resource/Northeast_Library,2,0,0,TRUE,0.5,TRUE,0.5,,1,,,,,,,,1,,0,,,,0,,,,
,,3,1,1,1,5,http://dbpedia.org/resource/Leuven,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,,,1,0,1,1,1,0,,,,1,,1,1,1,
,,4,2,2,0,13,"http://dbpedia.org/resource/Fr._Agnel_Multipurpose_School_and_Junior_College,http://dbpedia.org/resource/Jamiatu_Muslim_Mindanao",0,2.5,0,FALSE,0.5,FALSE,0.5,0,1,0.5,0,1,0.5,,,1,1,0.5,,,0.5,1,1,1,0.5,1,1
,,2,1,1,0,6,http://dbpedia.org/resource/Middlesbrough_F.C.,2,0,0.5,FALSE,0,TRUE,0.5,,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,1
,,4,2,2,0,19,"http://dbpedia.org/resource/2009–10_Marquette_Golden_Eagles_men's_basketball_team,http://dbpedia.org/resource/2013–14_Marquette_Golden_Eagles_men's_basketball_team",0,5,0,FALSE,0,FALSE,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,1,
,,2,1,1,0,3,http://dbpedia.org/resource/EMMS,1,0,0,TRUE,0.5,TRUE,0.5,,,,,0,,,,,,0,,,,,,,,,
,,4,2,2,0,18,"http://dbpedia.org/resource/Moscow-Kazan_high-speed_railway,http://dbpedia.org/resource/Ilya_Savelev",0,2.5,0.5,TRUE,1,FALSE,0.5,,1,,,0,,0,0.5,0.5,1,0.5,,,0.5,0.5,0.5,0.5,0.5,1,1
,,3,0,1,0,12,http://dbpedia.org/resource/Taekwondo,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,0,1,,,1,1,,0,,
,,3,0,2,0,10,"http://dbpedia.org/resource/Grand_Bahama,http://dbpedia.org/resource/The_Bahamas",0,1.5,0,TRUE,0.5,TRUE,0.5,0.5,1,0.5,,,1,0.5,0.5,0.5,1,0.5,0,,0.5,0.5,0,0.5,0.5,1,
,,3,1,1,1,8,http://dbpedia.org/resource/United_States,1,0,0,FALSE,0,FALSE,0,,,,,,,,,,0,,,,,,0,,,,
,,3,1,1,1,10,http://dbpedia.org/resource/Kobalt_Label_Services,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,1,1,1,1,,,1,,0,1,1,1,1
,,4,0,1,1,12,http://dbpedia.org/resource/Alexander_Lippisch,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,,,1,1,1,1,1,1,
,,2,0,1,0,10,http://dbpedia.org/resource/Gibson_Les_Paul,3,0,0,TRUE,0.5,TRUE,0.5,,1,1,1,1,1,,,1,1,1,,,1,1,0,1,1,1,1
,,4,1,1,1,11,http://dbpedia.org/resource/United_Kingdom,1,0,0,FALSE,0,TRUE,0.5,,,1,1,0,1,1,1,0,0,0,1,0,,1,1,1,1,1,0
,,4,1,1,1,8,http://dbpedia.org/resource/Schutzstaffel,1,0,0,TRUE,0.5,TRUE,0.5,,,,,1,,,1,,,,,,,1,,,,,
,,4,2,2,0,10,"http://dbpedia.org/resource/Hang_Chuon_Naron,http://dbpedia.org/resource/Krom_Ngoy",0,2,0,TRUE,0.5,FALSE,0,,0.5,,,,0,0,0.5,,0.5,0,,,,0.5,,0.5,0.5,,
,,3,2,1,0,7,http://dbpedia.org/resource/IOS,1,0,0,TRUE,0.5,FALSE,0,,1,,,,1,0,,0,1,,,,,,,,,,
,,5,2,2,1,13,"http://dbpedia.org/resource/Stephen_E._Ambrose,http://dbpedia.org/resource/DreamWorks_Television",0,2.5,0.5,TRUE,1,TRUE,1,1,1,0.5,0,1,0.5,,0.5,1,1,1,0.5,,1,0.5,0.5,1,1,1,1
,,2,1,1,0,5,http://dbpedia.org/resource/FedExField,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,1,1,1,1,,,,1,1,,1,1,1,
,,3,1,1,0,15,http://dbpedia.org/resource/Cherokee,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,,,1,,1,1,1,1,,,,1,,,1,,
,,3,2,1,0,16,http://dbpedia.org/resource/He's_a_Liar,3,0,0,TRUE,0.5,FALSE,0,,1,,,,,,,0,0,0,0,,,0,0,,0,,
,,4,2,2,0,13,"http://dbpedia.org/resource/BBC_Multimedia,http://dbpedia.org/resource/Doctor_Who:_The_Mazes_of_Time",0,1.5,0,TRUE,0.5,FALSE,0,0.5,1,0.5,0,0,0.5,0,0,0.5,0.5,,,0,0.5,,0.5,0,0,1,0
,,2,1,1,0,6,http://dbpedia.org/resource/Doonesbury_(musical),1,0,0,FALSE,0,TRUE,0.5,0,0,0,,,0,,0,0,0,,,,0,0,,,0,,
,,4,2,2,0,13,"http://dbpedia.org/resource/Charles_Phelps_Taft_II,http://dbpedia.org/resource/Robert_A._Taft",0,3.5,0.5,TRUE,1,TRUE,1,0,1,0,0.5,0,0.5,,0,0,1,1,,,0,0,0.5,0,,1,0
,,2,1,1,0,7,http://dbpedia.org/resource/Giorgos_Kaminis,2,0,0,TRUE,0.5,TRUE,0.5,0,1,0,1,0,1,,0,0,1,1,,,0,0,1,0,,1,0
,,2,1,1,0,6,http://dbpedia.org/resource/Linda_Jenness,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,0,1,,1,1,1,1,,0,1,1,,1,1,1,0
,,4,2,2,0,15,"http://dbpedia.org/resource/Plymouth_Savoy,http://dbpedia.org/resource/North–South_Transport_Corridor",0,1,0,TRUE,0.5,TRUE,1,,1,,0,0,0.5,,,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,1,0
,,3,1,1,1,12,http://dbpedia.org/resource/Primate,1,0,0,TRUE,0.5,TRUE,0.5,,0,,,,0,,1,1,1,1,0,,,1,0,,1,,
,,3,2,1,0,14,http://dbpedia.org/resource/Willem-Alexander_of_the_Netherlands,4,0,0.5,TRUE,0.5,FALSE,0,1,1,1,,0,0,,1,1,1,1,,,1,1,1,1,1,1,0
,,2,1,1,0,4,http://dbpedia.org/resource/Chelsea_F.C.,2,0,0.5,TRUE,0.5,TRUE,0.5,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1
,,2,0,1,0,16,http://dbpedia.org/resource/Kingdom_of_Israel_(united_monarchy),0,0,0,FALSE,0,TRUE,0.5,,,0,,1,0,,0,0,0,0,,,,0,0,0,0,,
,,4,1,1,1,16,http://dbpedia.org/resource/Malaysian_Public_Works_Department,1,0,0,FALSE,0,FALSE,0,,,,,0,0,,,,,0,0,,,0,0,,0,,
,,3,1,1,1,10,"http://dbpedia.org/resource/Old_Lyme,_Connecticut",3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,0,,1,1,,1,0,1,,,1,1,1,0,1,1,
,,4,2,2,0,15,"http://dbpedia.org/resource/Microsoft_Windows,http://dbpedia.org/resource/Mac_OS",0,2,0,TRUE,1,TRUE,1,0,0.5,0,0,,1,,,0,0.5,1,0,,0,0,0.5,,0,1,
,,3,1,1,1,6,http://dbpedia.org/resource/Ike_Clanton,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,0,1,,1,1,1,0,0,,1,1,0,1,1,1,
,,2,1,1,0,10,"http://dbpedia.org/resource/Indian_general_election,_2004_(Andhra_Pradesh)",6,0,0.5,TRUE,0.5,FALSE,0,0,0.5,0,,0,0.5,0,0,0,0,0.5,,,0,0,0.5,0,0,1,1
,,4,2,2,0,14,"http://dbpedia.org/resource/Palang_Dharma_Party,http://dbpedia.org/resource/Miao_people",0,2.5,0,TRUE,1,TRUE,0.5,0.5,1,0.5,,,1,0,,0.5,1,1,,,0.5,0.5,1,0.5,0.5,1,0.5
,,3,2,1,0,10,"http://dbpedia.org/resource/Judge_Advocate_General's_Corps,_United_States_Army",4,0,0,FALSE,0,FALSE,0,0.5,0.5,0.5,,,0.5,,0,0.5,0,0.5,,,,0.5,0.5,,,,
,,3,1,1,0,10,http://dbpedia.org/resource/Brown_hair,2,0,0,TRUE,0.5,FALSE,0,,,,,,,,0,1,1,,0,,,0,0,,,1,
,,4,1,1,1,9,http://dbpedia.org/resource/Solon_Spencer_Beman,3,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,1,1,,1,1,1,1,,0,1,1,1,1,1,1,1
,,4,2,1,1,11,http://dbpedia.org/resource/City_of_Newcastle,1,0,0,FALSE,0,TRUE,0.5,,,0,0,,0,0,0,0,0,,,,,0,,0,0,1,
,,3,1,1,0,10,http://dbpedia.org/resource/Tehran,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,1,,1,1,1,1,0,1,0,,1,1,0,1,1,1,
,,4,2,1,1,12,http://dbpedia.org/resource/The_Bleeding_Heart_Band,4,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,,0,1,1,1,0,,0,,0,,1,,
,,4,2,1,1,9,http://dbpedia.org/resource/Arkansas,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,1,1,0,,,1,0,1,1,1,
,,2,1,1,0,6,http://dbpedia.org/resource/Indira_Gandhi,2,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1
,,3,2,1,0,13,http://dbpedia.org/resource/Secrets_and_Lies_(U.S._TV_series),3,0,0,FALSE,0,FALSE,0,,,,,,,,,0,0,0,0,,,0,0,,0,,
,,3,2,1,0,9,http://dbpedia.org/resource/Jimmy_Wales,2,0,0,TRUE,0.5,FALSE,0,1,1,1,0,,1,0,1,1,1,1,,,1,0,1,0,1,1,
,,3,1,1,0,14,http://dbpedia.org/resource/Michaelhouse,1,0,0,TRUE,0.5,TRUE,0.5,1,1,1,,,1,,1,1,1,1,1,,1,1,1,1,1,1,
,,4,2,1,1,16,http://dbpedia.org/resource/Yosemite_National_Park,1,0,0,FALSE,0,TRUE,0.5,1,,1,,1,1,,1,0,1,,0,,,0,1,0,0,1,1
,,3,0,1,1,7,http://dbpedia.org/resource/Toronto,1,0,0,TRUE,0.5,TRUE,0.5,1,,1,1,,1,1,1,1,0,1,,,,1,,1,1,1,
