,Questions,LableUri,LabelName,Label WordCount,Explicit,disambiguationClass,CLSNLIOD
2808,Where did Doug Walgren and Lee Si Chen study,0,0,0,0,0.0,0.0
2809,Which owner of Chelsea F.C also owns Evraz,0,0,0,0,0.0,0.0
2810,Who is the common distributer of Bombay Sapphire and Rev,0,0,0,0,0.0,0.0
2811,List the ethnicity of Riley Reid,0,0,0,0,0.0,0.0
2813,List the popular works of the author of Luther: The Calling,0,0,0,0,0.0,0.0
2814,List all the faiths that British Columbian politicians follow,0,0,0,0,0.0,0.0
2816,What country provides a citizenship too Newin Chidchob and Seni Pramoj,0,0,0,0,0.0,0.0
2818,Who is the employer of Michael M. Sears,0,0,0,0,0.0,0.0
2820,Which producer of  the Eristoff is also the  distributor of  Bombay Sapphire,0,0,0,0,0.0,0.0
2822,Name the broadcast area of ITV (Thailand),0,0,0,0,0.0,0.0
2823,Philadelphia City Council is the governing body of which city,0,0,0,0,0.0,0.0
2825,For what is Abhijit Kunte known,0,0,0,0,0.0,0.0
2827,What are the things built by Eristoff,0,0,0,0,0.0,0.0
2828,"Which things have been located, where governance is Houston City Council",0,0,0,0,0.0,0.0
2829,Where is the south shore plaza located,0,0,0,0,0.0,0.0
2830,What is written in a programming language developed by GNOME Project,0,0,0,0,0.0,0.0
2831,Who is the successor of Quest Software,0,0,0,0,0.0,0.0
2832,Which scientist's academic advisor is Georg Meissner and is known for invention of Anthrax,http://dbpedia.org/ontology/Scientist,scientist,1,1,0.0,0.0
2834,What is the workplace of Christopher S. Stewart,0,0,0,0,0.0,0.0
2835,Where was david Scherman trained,0,0,0,0,0.0,0.0
2836,What is the birthplace of Ludovic Boi which is also the residence of Fernando Augustin,0,0,0,0,0.0,0.0
2837,To which uni. did  sidney c patridge and cyril hume both once went,0,0,0,0,0.0,0.0
2838,Who is the manager of the club whose homeground is the riverside stadium,http://dbpedia.org/ontology/SportsManager,manager,1,0,0.0,0.0
2840,Name the appointer of William Clark,0,0,0,0,0.0,0.0
2841,Name the team of Michael springer,0,0,0,0,0.0,0.0
2842,Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework,0,0,0,0,0.0,0.0
2843,What is the governing body of Fort Monroe,0,0,0,0,0.0,0.0
2846,Where does the publisher of Kathimerini live,0,0,0,0,0.0,0.0
2847,Name the actor of Soylent Green to which Lydia Clarke is married,0,0,0,0,0.0,0.0
2848,Name the artist who made Dream Dancing and is often associated with Joe Pass,0,0,0,0,0.0,0.0
2849,What is the relegious affiliations of Katyayana,0,0,0,0,0.0,0.0
2851,What was developed by someone working in Cockroach Labs,0,0,0,0,0.0,0.0
2852,Name the islands that belong to the archipelago whose largest city is Papeete,0,0,0,0,0.0,0.0
2854,Name the people who were in a youth club managed by Luis Enrique,0,0,0,0,0.0,0.0
2856,What is the region served by the governor of Stephen L.R. McNichols,0,0,0,0,0.0,0.0
2858,Purnima Banerjee and Rishang Keishing are politicians of what party,0,0,0,0,0.0,0.0
2859,Name the organization which developed iPhone OS and the XNU,0,0,0,0,0.0,0.0
2861,Where can one find some quick bread in the world,0,0,0,0,0.0,0.0
2864,Of which countries  does Viveka Babajee have citizenship,0,0,0,0,0.0,0.0
2865,Which university attended by Donn Barber and education institute of Jack McGregor,0,0,0,0,0.0,0.0
2866,Who are in the liang chow club,0,0,0,0,0.0,0.0
2867,Who holds shares in something famous for the Seven Spring Mountain Resort,0,0,0,0,0.0,0.0
2869,Which governer of Winston bryant is also the president of Carl Stokes,0,0,0,0,0.0,0.0
2871,Name some books by Spanish speaking authors.,0,0,0,0,0.0,0.0
2876,Which military unit's  garrison is Pentagon and command structure is United States Department of Defense,0,0,0,0,0.0,0.0
2877,Where was William anthony trained,0,0,0,0,0.0,0.0
2879,What is the alma mater of K. Terry Dornbush,0,0,0,0,0.0,0.0
2880,What is the birthplace of Adugna Deyas and the place where Fiq is located,0,0,0,0,0.0,0.0
2881,Which distributer of Bombay Sapphire also makes Grewy goose,0,0,0,0,0.0,0.0
2882,What is the deathplace of the Anatoly Kharlampiyev which is also the death place of  Lyudmila Buldakova,0,0,0,0,0.0,0.0
2884,What are the professions of Frederick Frelinghuysen (general),0,0,0,0,0.0,0.0
2886,What is the common palce of study for jack McGregor and Philip W. Pillsbury,0,0,0,0,0.0,0.0
2888,Where did the relatives of David Hume study,0,0,0,0,0.0,0.0
2890,Which non fictional subject of Thud is the athletics of PATTS College of Aeronautics,0,0,0,0,0.0,0.0
2891,Which director of On deadly Ground also released Mojo Priest,0,0,0,0,0.0,0.0
2892,In which races does Coneygree compete,0,0,0,0,0.0,0.0
2893,Who was the designer of john madden Football '92,0,0,0,0,0.0,0.0
2894,Name the tenants of MAsterCard center wich is also the draft team of Antoine Bibeau,0,0,0,0,0.0,0.0
2895,In which state is the alma mater of Ben Ysursa located,0,0,0,0,0.0,0.0
2897,Which country of Montaas Mayas Chiquibul is the birth place of Jos Bernardo Escobar,0,0,0,0,0.0,0.0
2898,Whose youth clubs used to participate in Argentine Primera Division,0,0,0,0,0.0,0.0
2899,Who appointed both John Drayton and William Clark to their respective offices,0,0,0,0,0.0,0.0
2900,List everything written in languages developed by EXperimental Computing Facility,0,0,0,0,0.0,0.0
2901,Who debuted their career in a team coached by Chip Kelly,0,0,0,0,0.0,0.0
2902,Which predecessor of the PlayStation 4 is also the developer of Oddworld: Munch's Oddysee,0,0,0,0,0.0,0.0
2904,Who has fought in wars under commander Arthur St Clair,0,0,0,0,0.0,0.0
2906,To which political party does the successor of Radhabinod Koijam belong,0,0,0,0,0.0,0.0
2908,"Who is the architect of Red House, London",0,0,0,0,0.0,0.0
2909,Which relative of George Madison is the appointer of John Drayton,0,0,0,0,0.0,0.0
2910,Who is the owner of Bloomberg L.P.,0,0,0,0,0.0,0.0
2912,What is the government type of Kumta,0,0,0,0,0.0,0.0
2913,Name the driver who was at pole in 1997 Canadian Grand Prix and also 1994 Spanish Grand Prix,0,0,0,0,0.0,0.0
2915,What currencies are used in the country whose capital is Podgorica,0,0,0,0,0.0,0.0
2917,Which companies were behind the renovation of McKechnie Field,0,0,0,0,0.0,0.0
2918,Name the rivers in the hudson highlands state parts,0,0,0,0,0.0,0.0
2919,Why did Letita McTavish Hargrave and Sextus Barbour die,0,0,0,0,0.0,0.0
2921,Where was the engineer born who manufactured EP R.E.P. 1,0,0,0,0,0.0,0.0
2922,Who made the engine whose predecessor is the SHO V6,0,0,0,0,0.0,0.0
2923,Whose children are married to Fredric Joliot-Curie,0,0,0,0,0.0,0.0
2924,What is the base currency of the Benelux and is also used as money in Kerguelen Islands,0,0,0,0,0.0,0.0
2925,Which appointer of the Joseph Clay (Georgia) is also the  President of the William Carmichael (diplomat),0,0,0,0,0.0,0.0
2926,What is the mascot of Celal Bayar University,0,0,0,0,0.0,0.0
2927,List all the mmebers of  Mekong River Commission,0,0,0,0,0.0,0.0
2929,which astronaut's mission was Apollo 11,0,0,0,0,0.0,0.0
2932,What is the birth place of the successor of Ella T. Grasso,0,0,0,0,0.0,0.0
2934,"What region was Gloria Schaffer born in, which also contains Newington",0,0,0,0,0.0,0.0
2935,Who is married to Gerard Piqu,0,0,0,0,0.0,0.0
2937,Name the TV shows with network as NBC and company as Paramount Television,http://dbpedia.org/ontology/TelevisionShow,television,1,0,0.0,0.0
2939,List down the cinematographers of Mickey's Mellerdrammer,0,0,0,0,0.0,0.0
2941,Where is  Dofinivka Estuary  located,0,0,0,0,0.0,0.0
2942,Where was the deadbody discovered of one of the alumni of General Educational Development,0,0,0,0,0.0,0.0
2943,Give me a list of computers whose CPU is in the US.,0,0,0,0,0.0,0.0
2946,Who is the producer of  Frampton's Camel,0,0,0,0,0.0,0.0
2947,Name a queen whose parent is Ptolemy XII Auletes and consort is Ptolemy XIII Theos Philopator,0,0,0,0,0.0,0.0
2952,What is the hometown of John Speraw,0,0,0,0,0.0,0.0
2953,What is the mascot of the rival school of Sullivan Central High,0,0,0,0,0.0,0.0
2954,Which Paramount TV show was produced by Glen and Les Charles,0,0,0,0,0.0,0.0
2956,Where was Al-Muzaffar Umar buried,0,0,0,0,0.0,0.0
2957,Which countries came together to serve a greater purpose and founded South Asia Subregional Economic Cooperation,0,0,0,0,0.0,0.0
2958,Which owner of Drop.io made Sean Parker famous,0,0,0,0,0.0,0.0
2959,Who is the producer of album which has the song Money,0,0,0,0,0.0,0.0
2960,Jimmie Fisher and Winston Bryant were governors under which president,0,0,0,0,0.0,0.0
2961,Which college of the Luke List (golfer) is the alma mater of the Park Trammell,0,0,0,0,0.0,0.0
2962,To which country does Peter Blay owe his allegiance,0,0,0,0,0.0,0.0
2964,"Who was on the first team in the GPs that were held at Watkins Glen, NY",0,0,0,0,0.0,0.0
2965,What religion did the spouse of Richie Aprile follow,0,0,0,0,0.0,0.0
2966,"Who is the producer of the album, after which A Nice pair was released",0,0,0,0,0.0,0.0
2967,Who developed games based on the Cars series,http://dbpedia.org/ontology/VideoGame,games,1,0,0.0,0.0
2969,What is the common region of the braod cast area of ITV and nationality of Ajahn Thate,0,0,0,0,0.0,0.0
2971,Which nearest city of LoDaisKa Site is also the location of Oskar Blues Brewery,0,0,0,0,0.0,0.0
2972,What city is the place of birth of Alexander Morozevich which is also the official residence of Dmitri Nossov,0,0,0,0,0.0,0.0
2973,Which team's players have played in the national hockey league,0,0,0,0,0.0,0.0
2975,Which gadgets are made by companies of New Taipei City,0,0,0,0,0.0,0.0
2976,Who is the owner of Ford Motor Credit comapny which is also the builder of FORD SHO V8 engine,0,0,0,0,0.0,0.0
2979,Which cport of Vishwajyot High School is also the genere of Battle chess,0,0,0,0,0.0,0.0
2981,NAme the emplyer for whihc Manu cornet has worked and also written in Google Web Toolkit,0,0,0,0,0.0,0.0
2982,Who is the chancellor of Falmouth University,0,0,0,0,0.0,0.0
2983,Which sitcom is broadcasted by FOX and presented by Brian Dunkleman,0,0,0,0,0.0,0.0
2985,Which university provides license for WRVU,0,0,0,0,0.0,0.0
2986,Which distributer of Glover (video game) is also the  publisher of the Super Mario Adventures,0,0,0,0,0.0,0.0
2988,Whose deputy was Franz von Papen,0,0,0,0,0.0,0.0
2989,"After the death of which political figure, did the Coalition Provisional Authority came into power",0,0,0,0,0.0,0.0
2991,Who is the stockholder of Paphos International Airport,0,0,0,0,0.0,0.0
2992,For which country did Alexander Lippisch design airplanes,0,0,0,0,0.0,0.0
2993,Who is the Pole driver of 1997 Canadian Grand Prix,0,0,0,0,0.0,0.0
2994,Who composed the lyrics of Holler If Ya Hear Me,0,0,0,0,0.0,0.0
2995,What are the things whose director of photography died in United States,0,0,0,0,0.0,0.0
2996,Whose predecessor had Jenny Macklin as a deputy,0,0,0,0,0.0,0.0
2997,Name  the Pole driver of 1994 Spanish Grand Prix,0,0,0,0,0.0,0.0
2998,Who was the First Driver of 1999 San Marino Grand Prix,0,0,0,0,0.0,0.0
3000,In which country is Bocas del toro a capital of some region,0,0,0,0,0.0,0.0
3002,Which pole driver of 1989 Portuguese Grand Prix was also the first driver of 1993 European Grand Prix,0,0,0,0,0.0,0.0
3005,What is the birth name  of Putri Raemawasti,0,0,0,0,0.0,0.0
3006,What are all the countires where food related to tuna salad is consumed,0,0,0,0,0.0,0.0
3007,What is the citizenship of Ren Romano,0,0,0,0,0.0,0.0
3011,List the awards won by the cinematographer of Mickey's Mellerdrammer,0,0,0,0,0.0,0.0
3012,Where is the garrison of Western Naval Command,0,0,0,0,0.0,0.0
3018,What is the alma mater of Fikret Orman,0,0,0,0,0.0,0.0
3019,Who is the meaning of Isa,0,0,0,0,0.0,0.0
3021,Which licensee of EXXV-TV is also the licensee of WXXV-DT2,0,0,0,0,0.0,0.0
3022,List the ideologies of the party of Boonchu Rojanastien,0,0,0,0,0.0,0.0
3024,List everyone who got their training in the city of California,0,0,0,0,0.0,0.0
3026,Which currency of Republic of Montenegro is also the currency of the French Southern and Antarctic Lands,0,0,0,0,0.0,0.0
3027,What city gave birth to Mishal Raheja and also houses New India Assurance,0,0,0,0,0.0,0.0
3029,Whihc uni did Joshua A. Siegel attend,0,0,0,0,0.0,0.0
3030,Who is the artist of the album which has the song I Can't Change the World,0,0,0,0,0.0,0.0
3031,What is the successor of PlayStation 4,0,0,0,0,0.0,0.0
3032,To which series does Lost special belong to,0,0,0,0,0.0,0.0
3033,List the awards won by the film director of Chicken Run,0,0,0,0,0.0,0.0
3034,Who used to skate with the pupils of Laureano Ibarra,0,0,0,0,0.0,0.0
3035,What state has a Brideun School for Exception Children and is the birthplace  of B J Crombeen,0,0,0,0,0.0,0.0
3036,Where did Louis chevrolet die,0,0,0,0,0.0,0.0
3037,who married crystal harris,0,0,0,0,0.0,0.0
3038,What have been made in the state whose capital is Boston,0,0,0,0,0.0,0.0
3040,What religion does roshan ranasinghe and nhiek tioulong follow,0,0,0,0,0.0,0.0
3043,In which state is the alma matter of Jan Paulsen located,0,0,0,0,0.0,0.0
3046,What is the mascot of Blytheville High School,0,0,0,0,0.0,0.0
3047,What is the content licence of MSX BASIC,0,0,0,0,0.0,0.0
3048,Into which water bodies does Lake Uniamsi outflow,0,0,0,0,0.0,0.0
3049,Name the console whose successor is PlayStation 4 and predecessor is PlayStation 2,0,0,0,0,0.0,0.0
3051,Where did chancellor served by Rudolf Kirchschlger die,0,0,0,0,0.0,0.0
3052,What is the region of Kim Sawchuk,0,0,0,0,0.0,0.0
3054,What is the purpose of New Zealand Chess Federation,0,0,0,0,0.0,0.0
3056,Name some sports played in institutions of Maharashtra,0,0,0,0,0.0,0.0
3058,Horses sired by Karinga Bay have participated in which races,http://dbpedia.org/ontology/Horse,Horse,1,1,0.0,0.0
3059,"What is the radio show created by Timoteo Jeffries, about",0,0,0,0,0.0,0.0
3060,Which European Broadcasting Union's TV show has opening theme as Te Deum,0,0,0,0,0.0,0.0
3061,Who is the president of Carl Stokes nad Wyche Fowler,0,0,0,0,0.0,0.0
3062,Name the famous employee of open society foundations,0,0,0,0,0.0,0.0
3063,What is the affiliation of Lumbini Bauddha University,0,0,0,0,0.0,0.0
3068,Where do employees of Deroit Red Wings live,0,0,0,0,0.0,0.0
3069,Who is the distributer of Rev,0,0,0,0,0.0,0.0
3070,List all that flows into the north sea,0,0,0,0,0.0,0.0
3071,Where did the genres originate which can found in The Mudbloods,0,0,0,0,0.0,0.0
3073,Which animator of Tommy Ticker's Tooth is also the director of The Haunted house,0,0,0,0,0.0,0.0
3074,Who is relative of the people died in Bergen-Belsen concentration camp,0,0,0,0,0.0,0.0
3075,From which country did the Mauritius bank and the national commerce bank emerge,0,0,0,0,0.0,0.0
3077,What is the purpose of Maharashtra Chess Association,0,0,0,0,0.0,0.0
3078,What is the address of Federal Reserve Bank Building,0,0,0,0,0.0,0.0
3081,"Which river flows through Hudson Highlands State park and also through Troy, New york",0,0,0,0,0.0,0.0
3082,Which university attended by Franklin W. Olin was also the alma mater of Patty Lin,0,0,0,0,0.0,0.0
3084,Where did the relatives of Gustavo Rojas Pinilla study,0,0,0,0,0.0,0.0
3085,Who is the author of Heroman is also the author of Karakuri Dji Ultimo,0,0,0,0,0.0,0.0
3087,What are some TV shows similar to the one produced by Susie Liggat,0,0,0,0,0.0,0.0
3090,Which television show's company is Paramount Television and is located in Boston,0,0,0,0,0.0,0.0
3091,Name the presenter of Shirley Temple's Storybook,0,0,0,0,0.0,0.0
3092,Where was the trainer of Java Gold born,0,0,0,0,0.0,0.0
3094,Which driver came first in the 1993 European Grand Prix,0,0,0,0,0.0,0.0
3095,Where was James McClure born,0,0,0,0,0.0,0.0
3096,The official residence of Sukhumbhand paribatra,0,0,0,0,0.0,0.0
3097,Name the death location of Judson Huss,0,0,0,0,0.0,0.0
3098,Give me all the alma mater of the relatives of Samuek Moreno Rojas,0,0,0,0,0.0,0.0
3099,"Where does Truman McGill Hobbs, United States District Judge live",0,0,0,0,0.0,0.0
3100,Who discovered Europa and Callisto,0,0,0,0,0.0,0.0
3102,What are the party of the politicians whose deputy was Chaudhary Devi Lal,0,0,0,0,0.0,0.0
3103,Name the street address of Rhodes-Haverty Building,0,0,0,0,0.0,0.0
3104,Which race is the  Best Mate is also the race of the Martin Molony,0,0,0,0,0.0,0.0
3105,What is the college of Malik Ausean which is also the college of Kyle Fuller,0,0,0,0,0.0,0.0
3107,What units are garrisoned in the Pentagon,http://dbpedia.org/ontology/MilitaryUnit,units,1,0,0.0,0.0
3108,What is the draft team of Antoine Bibeau,0,0,0,0,0.0,0.0
3111,Who is the artist of Time Radio hour,0,0,0,0,0.0,0.0
3112,Who appointed the successor of Thomas Bee,0,0,0,0,0.0,0.0
3113,"List the people residing in Wilton, Connecticut",0,0,0,0,0.0,0.0
3114,Which animator of Tommy Tucker's Tooth is also the film director of Alice's Wonderland,0,0,0,0,0.0,0.0
3115,Which currency is used by the record label of the Way to Your Heart,0,0,0,0,0.0,0.0
